date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,price_ffill_QQQ,price_ffill_EWG,price_ffill_EWJ,price_ffill_GLD,price_ffill_CN_CYB_399006,score_QQQ,score_EWG,score_EWJ,score_GLD,score_CN_CYB_399006,r2_QQQ,r2_EWG,r2_EWJ,r2_GLD,r2_CN_CYB_399006,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,virtual_base_realized_vol,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_tc,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2008-01-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.6533585718395951,1.6533585718395951,False,False,,,-0.006539492905952016,-0.008731949985879934,-0.006539492905952016,0.0029532972318877526,2.9532972318877528e-06,-0.008734877495068072,1.0398802507738434,43,0,False,20,18,False,False,False,False,False,,,,1.6533585718395951,,0.893317289954808,0.8234656515289678,0.565176664264545,0.7342463072929102,,2,-0.006539492905952127,1.0569068223422284,-0.006539492905952016,-0.006539492905952127,1.0569068223422284,0.0,0.0,0.1880902594426432,0.1880902594426432,GLD,GLD,GLD,GLD,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.0,1.0,1.0,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.3382173783248454,-0.0029532972318877526,0.0,0.0029532972318877526,146,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0398802507738434,-0.008734877495068072,0.10657879653416291,7.334468834243555,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,20.0,18.0,43.0
2008-01-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.6843733992068959,1.6843733992068959,False,False,,,0.009983499917512129,0.01333060884344845,0.009983499917512129,0.00441047994139776,4.41047994139776e-06,0.013326139569124207,1.0537378401308315,43,0,False,20,18,False,False,False,False,False,,,,1.6843733992068959,,0.8666750247673568,0.800348624814373,0.45441375249767335,0.7550258562450787,,2,0.009983499917512129,1.0674584515159,0.009983499917512129,0.009983499917512129,1.0674584515159,0.0,0.0,0.18875473445112165,0.18875473445112165,GLD,GLD,GLD,GLD,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.0,1.0,1.0,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.33085360115156,0.00441047994139776,0.00441047994139776,0.0,147,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0537378401308315,0.013326139569124207,0.11484950013388784,8.987942681833236,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,20.0,18.0,43.0
2008-01-31,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.595138293493343,1.595138293493343,False,False,,,-0.007169194549399904,-0.009572767972181104,-0.007169194549399904,0.003240425095277777,3.240425095277777e-06,-0.00957597737743876,1.0436472704119875,43,0,False,20,18,False,False,False,False,False,,,,1.595138293493343,,0.7812074796533452,0.748371737674989,0.27554058857696917,0.7634861617162396,,2,-0.007169194549399904,1.0598056342035813,-0.007169194549399904,-0.007169194549399904,1.0598056342035813,0.0,0.0,0.1891641544646212,0.1891641544646212,GLD,GLD,GLD,GLD,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.0,1.0,1.0,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.3385045061882355,-0.003240425095277777,0.0,0.003240425095277777,148,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0436472704119875,-0.00957597737743876,0.10463408981540456,9.828742136351611,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,20.0,18.0,43.0
2008-02-01,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.2673528880163722,1.2673528880163722,False,False,,,-0.02242891704085337,-0.029948527302465253,-0.02242891704085337,0.010350652278509509,1.035065227850951e-05,-0.029958567967951377,1.012381092726783,43,0,False,20,18,False,False,False,False,False,,,,1.2673528880163722,,0.6428344676644262,0.6655649201476974,0.10605473391826126,0.6669659314611577,,2,-0.02242891704085337,1.0360353415546002,-0.02242891704085337,-0.02242891704085337,1.0360353415546002,0.0,0.0,0.19344202332162722,0.19344202332162722,GLD,GLD,GLD,GLD,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.0,1.0,1.0,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.3456147333714672,-0.010350652278509509,0.0,0.010350652278509509,149,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.012381092726783,-0.029958567967951377,0.07831402848338498,5.6817965810736935,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,20.0,18.0,43.0
2008-02-04,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.9792004469052498,0.9792004469052498,False,False,,,-0.002797985498258382,-0.0037360495352433995,-0.002797985498258382,0.0012572604014897681,1.2572604014897683e-06,-0.0037373020984577954,1.008597518744496,43,0,False,20,18,False,False,False,False,False,,,,0.9792004469052498,,0.5663563637424105,0.5786274225956732,0.02272401795459711,0.5486783603996719,,2,-0.002797985498258271,1.0331365296932473,-0.002797985498258382,-0.002797985498258271,1.0331365296932473,0.0,0.0,0.19320342043482117,0.19320342043482117,GLD,GLD,GLD,GLD,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.0,1.0,1.0,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.3365213414944475,-0.0012572604014897681,0.0,0.0012572604014897681,150,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.008597518744496,-0.0037373020984577954,0.07381308999906788,-0.16505455605258942,False,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,20.0,18.0,43.0
2008-02-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6395729781642729,0.6395729781642729,False,False,,,-0.01593712899285571,-0.021280275899905412,-0.01593712899285571,0.007289637645288671,7.289637645288671e-06,-0.0212874104120504,0.9871270894224062,43,0,False,20,18,False,False,False,False,False,,,,0.6395729781642729,,0.5772379464851093,0.5939635955323386,0.02006637567277303,0.31853830568998076,,2,-0.01593712899285582,1.0166712995522946,-0.01593712899285571,-0.01593712899285582,1.0166712995522946,0.0,0.0,0.19526628187836012,0.19526628187836012,GLD,GLD,GLD,GLD,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.0,1.0,1.0,1.3352640810929577,1.3352640810929577,1.3352640810929577,1.3425537187382464,-0.007289637645288671,0.0,0.007289637645288671,151,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,0.9871270894224062,-0.0212874104120504,0.05553349586603362,-5.085966049442286,False,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,20.0,18.0,43.0
2008-02-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.5170312097805032,0.5170312097805032,False,False,,,0.020073016994806903,0.02680277859233416,0.020073016994806903,0.06652465187946954,6.652465187946954e-05,0.0267344708949393,1.0135174098641757,43,0,False,20,18,False,False,False,False,False,,,,0.5170312097805032,,0.49514263506509837,0.5064790848816834,0.03907194511470424,0.2559783392681241,,2,0.020073016994806903,1.0370789598263404,0.020073016994806903,0.020073016994806903,1.0370789598263404,0.0,0.0,0.19841459069831985,0.19841459069831985,GLD,GLD,GLD,GLD,1.3352640810929577,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.3352640810929577,1.259987983343994,1.259987983343994,1.3265126352234635,-0.06652465187946954,0.0,0.06652465187946954,152,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0135174098641757,0.0267344708949393,0.07431997844556593,-7.683496469744452,False,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,20.0,18.0,43.0
2008-02-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.42917363931445873,0.42917363931445873,False,False,,,0.003018745926838262,0.003803583592584838,0.003018745926838262,0.0009851389692965284,9.851389692965286e-07,0.003802594706557194,1.0173714058019288,43,0,False,20,18,False,False,False,False,False,,,,0.42917363931445873,,0.48724982042880416,0.4400525261716832,0.04249123534726473,0.21179760934988645,,2,0.003018745926838262,1.0402096377121257,0.003018745926838262,0.003018745926838262,1.0402096377121257,0.0,0.0,0.19762293506595688,0.19762293506595688,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.2590028443746974,0.0009851389692965284,0.0009851389692965284,0.0,153,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0173714058019288,0.003802594706557194,0.07528342128295784,-7.432768374309295,False,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,20.0,18.0,43.0
2008-02-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,False,,,-0.006242309266623058,-0.007865234664261913,-0.006242309266623058,1.2620490606999486,0.0012620490606999487,-0.009117357412941618,1.0080956670735257,44,0,False,20,18,False,False,False,False,False,,,,,,0.48642004505237646,0.37924573932140415,0.025389335591639917,0.14033972064600841,,2,-0.007236066957356457,1.0326826111239533,-0.006242309266623058,-0.007236066957356457,1.0326826111239533,1.0,0.001,0.1976954624123475,0.1976954624123475,GLD,CASH,GLD,CASH,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,0.0,0.0,1.2620490606999486,-1.2620490606999486,0.0,1.2620490606999486,154,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0080956670735257,-0.009117357412941618,,,False,CASH,1.0,0.0,CASH,0.0,,,0.0,False,False,CASH,,,0.0,False,False,20.0,18.0,44.0
2008-02-18,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,False,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0080956670735257,44,0,False,20,18,True,True,True,True,False,,,,,,0.48201024797970016,0.31503546402068694,0.012706805850999703,0.08400268831807611,,2,0.0,1.0326826111239533,0.0,0.0,1.0326826111239533,0.0,0.0,0.1976680750388057,0.1976680750388057,CASH,CASH,CASH,CASH,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0080956670735257,0.0,,,False,CASH,0.0,0.0,,,,,0.0,False,False,CASH,,,0.0,False,False,20.0,18.0,44.0
2008-02-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,False,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0080956670735257,44,0,False,20,18,False,False,False,False,False,,,,,,0.4818960763865944,0.20186533161220488,8.578702498651669e-05,0.13032945789498618,,2,0.0,1.0326826111239533,0.0,0.0,1.0326826111239533,0.0,0.0,0.1962560068821168,0.1962560068821168,CASH,CASH,CASH,CASH,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0080956670735257,0.0,,,False,CASH,0.0,0.0,,,,,0.0,False,False,CASH,,,0.0,False,False,20.0,18.0,44.0
2008-02-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,GLD,0.5,GLD,2008-02-20,0,GLD,0.5,True,False,GLD,0.4551628082132735,,False,False,,,0.0,0.0,0.0,0.629993991671997,0.000629993991671997,-0.0006299939916719621,1.0074605728602388,45,0,False,21,18,False,False,False,False,False,,,,0.4551628082132735,,0.45571294101100457,0.11064787312051894,0.0014201244444762562,0.2182859691401282,,2,-0.000500000000000056,1.0321662698183913,0.0,-0.000500000000000056,1.0321662698183913,0.5,0.0005,0.195165793464243,0.195165793464243,CASH,GLD,CASH,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,0.0,0.629993991671997,0.629993991671997,0.0,0.629993991671997,0.629993991671997,0.0,155,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0074605728602388,-0.0006299939916719621,0.10656392430396489,-2.9963014567188386,False,GLD,0.0,0.5,GLD,0.5,GLD,2008-02-20,0.0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2008-02-20,0.0,True,False,21.0,18.0,45.0
2008-02-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,0.5,GLD,0.5,GLD,2008-02-20,1,,,False,False,GLD,0.6104310530043859,0.6104310530043859,False,False,,,0.00010727302080248968,6.758135857407365e-05,5.363651040124484e-05,2.5003818931446098e-05,2.50038189314461e-08,6.755635306521235e-05,1.0075286332223983,45,0,False,21,18,False,False,False,False,False,,,,0.6104310530043859,,0.4739680418952298,0.0607823206121435,0.0009960362267129597,0.3005007419372193,,2,5.363651040113382e-05,1.0322216316152582,5.363651040124484e-05,5.363651040113382e-05,1.0322216316152582,0.0,0.0,0.19164914789225432,0.19164914789225432,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,0.629993991671997,0.629993991671997,0.629993991671997,0.6300189954909284,-2.5003818931446098e-05,0.0,2.5003818931446098e-05,156,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0075286332223983,6.755635306521235e-05,0.10367438417034158,-2.907631647705403,False,GLD,0.5,0.5,,,GLD,2008-02-20,1.0,False,False,HALF_POSITION_WAIT_DOWN,GLD,2008-02-20,1.0,False,False,21.0,18.0,45.0
2008-02-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,0.5,GLD,0.5,GLD,2008-02-20,2,,,False,False,GLD,0.7496773918249136,0.7496773918249136,False,False,,,0.0015013339372487167,0.0009458313599599545,0.0007506669686243583,0.00034963259257969614,3.4963259257969613e-07,0.0009454813966740527,1.0084812328017265,45,0,False,21,18,False,False,False,False,False,,,,0.7496773918249136,,0.4748855434425625,0.01963802402737924,0.00017920707228602506,0.373035997389479,,2,0.0007506669686243583,1.0329964862984113,0.0007506669686243583,0.0007506669686243583,1.0329964862984113,0.0,0.0,0.191174790194817,0.191174790194817,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,0.629993991671997,0.629993991671997,0.629993991671997,0.6303436242645767,-0.00034963259257969614,0.0,0.00034963259257969614,157,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0084812328017265,0.0009454813966740527,0.10228072966582058,-2.2199630961092764,False,GLD,0.5,0.5,,,GLD,2008-02-20,2.0,False,False,HALF_POSITION_WAIT_DOWN,GLD,2008-02-20,2.0,False,False,21.0,18.0,45.0
2008-02-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,0.5,GLD,1.0,,,0,GLD,1.0,False,True,GLD,0.7990347357052239,0.7990347357052239,False,False,,,-0.006960076347863775,-0.004384806280732554,-0.0034800381739318875,0.6316235416019902,0.0006316235416019902,-0.0050136602754622395,1.0034250505062794,46,0,False,21,19,False,False,False,False,False,,,,0.7990347357052239,,0.4433189896874399,0.0010132086049831068,0.030502029582902712,0.4129455879436349,,2,-0.00397829815484485,1.0288869182830092,-0.0034800381739318875,-0.00397829815484485,1.0288869182830092,0.5,0.0005,0.18979702545837734,0.18979702545837734,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,0.629993991671997,1.259987983343994,1.259987983343994,0.6283644417420038,0.6316235416019902,0.6316235416019902,0.0,158,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0034250505062794,-0.0050136602754622395,0.09173525343964917,-3.596719595101375,False,GLD,0.5,1.0,GLD,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,21.0,19.0,46.0
2008-02-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8922742943972253,0.8922742943972253,False,False,,,0.010459362120408988,0.013178670585158682,0.010459362120408988,0.003381729292239566,3.381729292239566e-06,0.01317524428916994,1.0166454206725724,46,0,False,21,19,False,False,False,False,False,,,,0.8922742943972253,,0.3766829995890325,0.0786408537380272,0.10546137645646614,0.4636296579885234,,2,0.010459362120408988,1.0396484191422828,0.010459362120408988,0.010459362120408988,1.0396484191422828,0.0,0.0,0.18883463707195655,0.18883463707195655,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.2566062540517544,0.003381729292239566,0.003381729292239566,0.0,159,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0166454206725724,0.01317524428916994,0.10046385682762304,-3.057568383472752,False,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,21.0,19.0,46.0
2008-02-27,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.046673490511885,1.046673490511885,False,False,,,0.01141820195579868,0.014386797255701226,0.01141820195579868,0.003687345315818158,3.687345315818158e-06,0.014383056861295929,1.031267889565882,46,0,False,21,19,False,False,False,False,False,,0.4610463293589868,,1.046673490511885,,0.2682443974037493,0.23321491015635287,0.1670573770785836,0.5214479284634466,,2,0.01141820195579868,1.0515193347550762,0.01141820195579868,0.01141820195579868,1.0515193347550762,0.0,0.0,0.1898234138142506,0.1898234138142506,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.2563006380281758,0.003687345315818158,0.003687345315818158,0.0,160,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.031267889565882,0.014383056861295929,0.11010036942048718,-2.2307816188383933,False,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,21.0,19.0,46.0
2008-02-28,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.2908234937834098,1.2908234937834098,False,False,,,0.012766396919778877,0.016085506709521163,0.012766396919778877,0.004115833188111928,4.115833188111928e-06,0.016081324671070707,1.047852043320841,46,0,False,21,19,False,False,False,False,False,,0.5942898400625338,,1.2908234937834098,,0.2138567625689407,0.35665245736756057,0.18467893784552036,0.5814330261259995,,2,0.012766396919778877,1.0649434479513813,0.012766396919778877,0.012766396919778877,1.0649434479513813,0.0,0.0,0.19081091017564958,0.19081091017564958,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.255872150155882,0.004115833188111928,0.004115833188111928,0.0,161,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.047852043320841,0.016081324671070707,0.12079583172948993,2.913139480511273,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,21.0,19.0,46.0
2008-02-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.5237076790918946,1.5237076790918946,False,False,,,0.0019793983293541206,0.0024940181092373693,0.0019793983293541206,0.0006468016037313173,6.468016037313173e-07,0.0024933696944988704,1.0504647258499757,46,0,False,21,19,False,False,False,False,False,,0.4973144131324503,,1.5237076790918946,,0.3074196092706294,0.2978271976232063,0.1462151896360534,0.6397473537166258,,2,0.0019793983293541206,1.0670513952331129,0.0019793983293541206,0.0019793983293541206,1.0670513952331129,0.0,0.0,0.1887051645278827,0.1887051645278827,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.2593411817402627,0.0006468016037313173,0.0006468016037313173,0.0,162,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0504647258499757,0.0024933696944988704,0.11939604878465726,7.526386316943695,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,21.0,19.0,46.0
2008-03-03,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.8416528368552063,1.8416528368552063,False,False,,,0.01102097686868797,0.013886298419258961,0.01102097686868797,0.0035608240566666893,3.5608240566666893e-06,0.01388268814853677,1.0650480000499891,46,0,False,21,19,False,False,False,False,False,,0.3983714558554512,,1.8416528368552063,,0.40390420806978733,0.23049298565889875,0.10387142092573964,0.6963266364836902,,2,0.01102097686868797,1.0788113439776783,0.01102097686868797,0.01102097686868797,1.0788113439776783,0.0,0.0,0.18892798221174467,0.18892798221174467,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.2564271592873273,0.0035608240566666893,0.0035608240566666893,0.0,163,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0650480000499891,0.01388268814853677,0.12758587101660201,15.181840908850413,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,21.0,19.0,46.0
2008-03-04,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.834847264934719,1.834847264934719,False,False,,,-0.02118467301366822,-0.026692433428293753,-0.02118467301366822,0.007130029782887348,7.1300297828873485e-06,-0.026699373140231297,1.0366118860843974,46,0,False,21,19,False,False,False,False,False,,,,1.834847264934719,,0.48449196092491353,0.07151183513061876,0.00708959036268042,0.7149956183234829,,2,-0.02118467301366811,1.0559570784120753,-0.02118467301366822,-0.02118467301366811,1.0559570784120753,0.0,0.0,0.18792896431186024,0.18792896431186024,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.2671180131268813,-0.007130029782887348,0.0,0.007130029782887348,164,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0366118860843974,-0.026699373140231297,0.09990178577970132,17.50958043162429,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,21.0,19.0,46.0
2008-03-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.1275639419060153,2.1275639419060153,False,False,,,0.02668628816330454,0.033624402405818786,0.02668628816330454,0.00845756016623489,8.45756016623489e-06,0.03361566046524622,1.071458279281249,46,0,False,21,19,False,False,False,False,False,,,,2.1275639419060153,,0.5280524745520412,0.026116909799233978,0.003966665264841129,0.7686981177624848,,2,0.02668628816330454,1.084136653294661,0.02668628816330454,0.02668628816330454,1.084136653294661,0.0,0.0,0.19371868362276037,0.19371868362276037,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.251530423177759,0.00845756016623489,0.00845756016623489,0.0,165,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.071458279281249,0.03361566046524622,0.1250417563962125,24.6587735354861,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,21.0,19.0,46.0
2008-03-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.1835403226451917,2.1835403226451917,False,False,,,-0.01248466235635548,-0.01573052454511502,-0.01248466235635548,0.004155109403893409,4.155109403893409e-06,-0.015734614292468474,1.0545992965262867,46,0,False,21,19,False,False,False,False,False,,,,2.1835403226451917,,0.5925036531180266,0.000693228765333509,0.04789157868544258,0.800196601409664,,2,-0.01248466235635548,1.070601573230128,-0.01248466235635548,-0.01248466235635548,1.070601573230128,0.0,0.0,0.19143993841277077,0.19143993841277077,GLD,GLD,GLD,GLD,1.259987983343994,1.259987983343994,1.259987983343994,1.0,1.0,1.0,1.259987983343994,1.259987983343994,1.259987983343994,1.2641430927478874,-0.004155109403893409,0.0,0.004155109403893409,166,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0545992965262867,-0.015734614292468474,0.10736253460142775,28.438345667334083,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,21.0,19.0,46.0
