date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_SPY,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_SPY,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_SPY,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2025-05-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.152490655271663,2.152490655271663,False,-0.0015770780823108899,-0.0015770780823108899,-0.0015770780823108899,0.0,0.0,0.0,0.0,-0.0015770780823108899,13.275046275328188,626,0,False,298,272,2.152490655271663,,0.19232124902494774,1.2051788333255251,2.152490655271663,-0.019336635044598927,0.19232124902494774,1.2051788333255251,0.6745142835228044,0.00100070493052562,0.06010526260510485,0.6097710828476053,172,,,1.0,1.0,1.0,-0.0015770780823108899,12.236961132771604,-0.032777349037848125,1.0,1.0,False,False,False,False,-0.0015770780823108899,12.236961132771604,-0.0015770780823108899,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,10.820151455923309,-0.0015770780823108899,False,False,False,False,0.0791180086803156,47.6683498974459,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.8915854572518938,1.8915854572518938,False,0.015776886059423845,0.015776886059423845,0.015776886059423845,0.0,0.0,0.0,0.0,0.015776886059423845,13.48448516784762,626,0,False,298,272,1.8915854572518938,0.06438996658821616,0.08997931407224757,1.0728004630766308,1.8915854572518938,0.06438996658821616,0.08997931407224757,1.0728004630766308,0.6716245483623609,0.010391471935830787,0.016403482436512018,0.6058555977659831,172,,,1.0,1.0,1.0,0.015776886059423845,12.43002227427694,-0.017517587479524366,1.0,1.0,False,False,False,False,0.015776886059423845,12.43002227427694,0.015776886059423845,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,10.99085975258912,0.015776886059423845,False,False,False,False,0.09491071248473237,40.651640505877026,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.6665152703971327,1.6665152703971327,False,0.0027880023678923394,0.0027880023678923394,0.0027880023678923394,0.0,0.0,0.0,0.0,0.0027880023678923394,13.522079944425387,626,0,False,298,272,1.6665152703971327,0.17217237420696896,0.04639902728682932,0.941127583494412,1.6665152703971327,0.17217237420696896,0.04639902728682932,0.941127583494412,0.6741668961305911,0.06511964262120551,0.005188497779723411,0.6012405432832004,172,,,1.0,1.0,1.0,0.0027880023678923394,12.46467720581058,-0.014778424187004702,1.0,1.0,False,False,False,False,0.0027880023678923394,12.46467720581058,0.0027880023678923394,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.021502295604511,0.0027880023678923394,False,False,False,False,0.09691909448360558,34.830000960528395,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.4095102617973305,1.4095102617973305,False,-0.007527021058102434,-0.007527021058102434,-0.007527021058102434,0.0,0.0,0.0,0.0,-0.007527021058102434,13.420298963934354,626,0,False,298,272,1.4095102617973305,0.2443149570159322,0.0480787948319612,0.8007727152174129,1.4095102617973305,0.2443149570159322,0.0480787948319612,0.8007727152174129,0.6533691735603018,0.12528186676141073,0.006083229153663439,0.5732375656726362,172,,,1.0,1.0,1.0,-0.007527021058102434,12.370855317999993,-0.02219420773504599,1.0,1.0,False,False,False,False,-0.007527021058102434,12.370855317999993,-0.007527021058102434,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,10.938543215733572,-0.007527021058102434,False,False,False,False,0.08725976144613257,26.840196888722787,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.270365597355298,1.270365597355298,False,0.009775312763678379,0.009775312763678379,0.009775312763678379,0.0,0.0,0.0,0.0,0.009775312763678379,13.551486583688881,626,0,False,298,272,1.270365597355298,0.24392914178418534,0.033091096902241546,0.742811213830703,1.270365597355298,0.24392914178418534,0.033091096902241546,0.742811213830703,0.6548100282759943,0.134650494814473,0.003308328328640031,0.5797322304133328,172,,,1.0,1.0,1.0,0.009775312763678379,12.491784297887657,-0.012635850293519768,1.0,1.0,False,False,False,False,0.009775312763678379,12.491784297887657,0.009775312763678379,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.04547089684638,0.009775312763678379,False,False,False,False,0.0964167691350104,21.00131048386139,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.1537051881540465,1.1537051881540465,False,0.001471920486632916,0.001471920486632916,0.001471920486632916,0.0,0.0,0.0,0.0,0.001471920486632916,13.571433294415744,626,0,False,298,272,1.1537051881540465,0.26425480471295515,0.05733861884378366,0.6932797857351523,1.1537051881540465,0.26425480471295515,0.05733861884378366,0.6932797857351523,0.6570201425873946,0.1670599879788791,0.010178915389648657,0.586438817232378,172,,,1.0,1.0,1.0,0.001471920486632916,12.510171211110316,-0.011182528773799882,1.0,1.0,False,False,False,False,0.001471920486632916,12.510171211110316,0.001471920486632916,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.061728951743955,0.001471920486632916,False,False,False,False,0.09581345478356851,13.374992622037164,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0851012408195913,1.0851012408195913,False,0.00661390704457232,0.00661390704457232,0.00661390704457232,0.0,0.0,0.0,0.0,0.00661390704457232,13.661193492686623,626,0,False,298,272,1.0851012408195913,0.2784914949173287,0.037288013365590844,0.673887226643386,1.0851012408195913,0.2784914949173287,0.037288013365590844,0.673887226643386,0.672966175672317,0.19827975649392016,0.0050428056993979675,0.6073000659272763,172,,,1.0,1.0,1.0,0.00661390704457232,12.592912320612285,-0.00464258193506073,1.0,1.0,False,False,False,False,0.00661390704457232,12.592912320612285,0.00661390704457232,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.134890198783044,0.00661390704457232,False,False,False,False,0.10066290389356225,12.120385822025126,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9844745608267171,0.9844745608267171,False,-0.003369470735531177,-0.003369470735531177,-0.003369470735531177,0.0,0.0,0.0,0.0,-0.003369470735531177,13.615162501000587,626,0,False,298,272,0.9844745608267171,0.31303585602079087,0.06557689537021294,0.6308850056774209,0.9844745608267171,0.31303585602079087,0.06557689537021294,0.6308850056774209,0.6813252013506076,0.25880261895053747,0.015923114056182408,0.618991174475922,172,,,1.0,1.0,1.0,-0.003369470735531177,12.550480871072873,-0.007996409626624401,1.0,1.0,False,False,False,False,-0.003369470735531177,12.550480871072873,-0.003369470735531177,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.097371512114892,-0.003369470735531177,False,False,False,False,0.09484134932582244,11.97506834704816,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9037555992516848,0.9037555992516848,False,0.0023477026234117737,0.0023477026234117737,0.0023477026234117737,0.0,0.0,0.0,0.0,0.0023477026234117737,13.647126853722364,626,0,False,298,272,0.9037555992516848,0.3940408588107065,0.1060128757334109,0.6098276745329498,0.9037555992516848,0.3940408588107065,0.1060128757334109,0.6098276745329498,0.6970913947207065,0.3652438520877195,0.04051102635381032,0.6425631599027533,172,,,1.0,1.0,1.0,0.0023477026234117737,12.57994566793897,-0.005667480195070906,1.0,1.0,False,False,False,False,0.0023477026234117737,12.57994566793897,0.0023477026234117737,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.123424840326859,0.0023477026234117737,False,False,False,False,0.09493429049053881,12.570434819060473,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7480375110729711,0.7480375110729711,False,-0.01255457146229777,-0.01255457146229777,-0.01255457146229777,0.0,0.0,0.0,0.0,-0.01255457146229777,13.475793024382263,626,0,False,298,272,0.7480375110729711,0.5282419252881969,0.10609851921648805,0.525028764528406,0.7480375110729711,0.5282419252881969,0.10609851921648805,0.525028764528406,0.6561762292768669,0.48422167739754685,0.04445075849105706,0.6078482533391409,172,,,1.0,1.0,1.0,-0.012554571462297881,12.422009841059007,-0.018150898872248522,1.0,1.0,False,False,False,False,-0.012554571462297881,12.422009841059007,-0.01255457146229777,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,10.983775008263477,-0.01255457146229777,False,False,False,False,0.07941558408503879,11.086091232697196,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7002396125347865,0.7002396125347865,False,0.013909854856728021,0.013909854856728021,0.013909854856728021,0.0,0.0,0.0,0.0,0.013909854856728021,13.663239349430729,626,0,False,298,272,0.7002396125347865,0.5668597902301309,0.14030599215589068,0.5017104181160645,0.7002396125347865,0.5668597902301309,0.14030599215589068,0.5017104181160645,0.6801479121284149,0.5604473215360992,0.07761111524663378,0.6282483368690633,172,,,1.0,1.0,1.0,0.013909854856728021,12.594798194976985,-0.004493520384352578,1.0,1.0,False,False,False,False,0.013909854856728021,12.594798194976985,0.013909854856728021,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.136557724407378,0.013909854856728021,False,False,False,False,0.092481744374044,12.118915609116037,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6018051210005166,0.6018051210005166,False,-0.009751236371642769,-0.009751236371642769,-0.009751236371642769,0.0,0.0,0.0,0.0,-0.009751236371642769,13.530005872932099,626,0,False,298,272,0.6018051210005166,0.5786766909382712,0.16117814212990633,0.43674524061829056,0.6018051210005166,0.5786766909382712,0.16117814212990633,0.43674524061829056,0.6538102087339108,0.6035058625270575,0.1064132250926737,0.5900953047536981,172,,,1.0,1.0,1.0,-0.009751236371642658,12.471983340724625,-0.01420093937658673,1.0,1.0,False,False,False,False,-0.009751236371642658,12.471983340724625,-0.009751236371642769,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.027962517670238,-0.009751236371642769,False,False,False,False,0.07979571731417967,11.644586561857055,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,GLD,0.5367840225726868,0.5215173860408406,True,-0.00017024051840386356,-0.00017024051840386356,-0.00017024051840386356,0.0,0.0,0.0,0.0,-0.00017024051840386356,13.527702517718284,626,0,False,298,272,0.5215173860408406,0.5367840225726868,0.19387450937048212,0.38241755580404635,0.5215173860408406,0.5367840225726868,0.19387450937048212,0.38241755580404635,0.6220350569677999,0.5882396706438138,0.15597102724301093,0.5491846437014298,173,,,1.0,1.0,1.0,-0.00017024051840386356,12.469860103815176,-0.014368762319709294,1.0,1.0,False,False,False,False,-0.00017024051840386356,12.469860103815176,-0.00017024051840386356,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.026085111614291,-0.00017024051840386356,False,False,False,False,0.077822201062975,10.661906102534092,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,GLD,0.485026660847538,0.4576699863441047,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.527702517718284,626,0,False,298,272,0.4576699863441047,0.485026660847538,0.16650577352185691,0.3382754597479858,0.4576699863441047,0.485026660847538,0.16650577352185691,0.3382754597479858,0.5863995115956421,0.5600709601204243,0.1255522827784734,0.5085198969134295,174,,,1.0,1.0,1.0,0.0,12.469860103815176,-0.014368762319709294,1.0,1.0,False,False,False,False,0.0,12.469860103815176,0.0,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.026085111614291,0.0,False,False,False,False,0.07597906398508569,7.2261793817396525,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,GLD,0.42029370385453446,0.39193250797085755,True,-0.004082986130173438,-0.004082986130173438,-0.004082986130173438,0.0,0.0,0.0,0.0,-0.004082986130173438,13.472469095965328,626,0,False,298,272,0.39193250797085755,0.42029370385453446,0.11382985265746037,0.29529777495743015,0.39193250797085755,0.42029370385453446,0.11382985265746037,0.29529777495743015,0.5052873761601979,0.5110462184965778,0.06082552678212105,0.4431299657788781,175,,,1.0,1.0,1.0,-0.004082986130173438,12.418945837966096,-0.0183930809926236,1.0,1.0,False,False,False,False,-0.004082986130173438,12.418945837966096,-0.004082986130173438,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,10.981065759033457,-0.004082986130173438,False,False,False,False,0.06989183718327041,3.2743544924012546,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.38304868749447385,0.38304868749447385,False,0.010282294601469122,0.010282294601469122,0.010282294601469122,0.0,0.0,0.0,0.0,0.010282294601469122,13.610996992219233,626,0,False,298,272,0.38304868749447385,0.3722816180295492,0.0814345509507084,0.2995496509453299,0.38304868749447385,0.3722816180295492,0.0814345509507084,0.2995496509453299,0.5144245521087305,0.4831761065480311,0.033425646543550624,0.4713137336978811,175,,,1.0,1.0,1.0,0.010282294601469122,12.54664109771175,-0.008299909468549305,1.0,1.0,False,False,False,False,0.010282294601469122,12.54664109771175,0.010282294601469122,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.093976312205944,0.010282294601469122,False,False,False,False,0.07937346306822568,-0.8809314551509201,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4427979560490505,0.4427979560490505,False,0.015292076656950204,0.015292076656950204,0.015292076656950204,0.0,0.0,0.0,0.0,0.015292076656950204,13.819137401601768,626,0,False,298,272,0.4427979560490505,0.25226593528527586,0.13766776406674452,0.34871334303620616,0.4427979560490505,0.25226593528527586,0.13766776406674452,0.34871334303620616,0.5674655825061977,0.2845243173333426,0.08856225028814857,0.5354840123101008,175,,,1.0,1.0,1.0,0.015292076656950204,12.7385052951652,0.0,1.0,1.0,False,False,False,False,0.015292076656950204,12.7385052951652,0.015292076656950204,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.263626248402588,0.015292076656950204,False,False,False,False,0.09414393245313946,-3.2176597462760004,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.49988973071198184,0.49988973071198184,False,0.002556421065045944,0.002556421065045944,0.002556421065045944,0.0,0.0,0.0,0.0,0.002556421065045944,13.854464935555987,626,0,False,298,272,0.49988973071198184,0.16964480863698017,0.3132926824061053,0.38928908897277026,0.49988973071198184,0.16964480863698017,0.3132926824061053,0.38928908897277026,0.6144920155530498,0.16010760866298723,0.21209561937253418,0.5927613286091681,175,,,1.0,1.0,1.0,0.002556421065045944,12.77107027843896,0.0,1.0,1.0,False,False,False,False,0.002556421065045944,12.77107027843896,0.002556421065045944,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.292420819812808,0.002556421065045944,False,False,False,False,0.09482080618861333,-2.3687825230996635,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5900214583192045,0.5900214583192045,False,0.00935032225667043,0.00935032225667043,0.00935032225667043,0.0,0.0,0.0,0.0,0.00935032225667043,13.984008647397175,626,0,False,298,272,0.5900214583192045,0.09707167036096798,0.4468378991850064,0.45561452688300297,0.5900214583192045,0.09707167036096798,0.4468378991850064,0.45561452688300297,0.6504264635356976,0.06371224129129793,0.31356392464862626,0.6421163885514991,175,,,1.0,1.0,1.0,0.00935032225667043,12.89048390110495,0.0,1.0,1.0,False,False,False,False,0.00935032225667043,12.89048390110495,0.00935032225667043,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.398008593535993,0.00935032225667043,False,False,False,False,0.102635880724955,-1.4061124841799064,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6762076502999839,0.6762076502999839,False,0.0034236158759575197,0.0034236158759575197,0.0034236158759575197,0.0,0.0,0.0,0.0,0.0034236158759575197,14.031884521411932,626,0,False,298,272,0.6762076502999839,,0.5897400619993245,0.5287252688474107,0.6762076502999839,-0.021940171161101363,0.5897400619993245,0.5287252688474107,0.6825828882891674,0.002771530416981416,0.4076191923083229,0.6785313033001719,175,,,1.0,1.0,1.0,0.0034236158759575197,12.934615966437548,0.0,1.0,1.0,False,False,False,False,0.0034236158759575197,12.934615966437548,0.0034236158759575197,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.437030996711123,0.0034236158759575197,False,False,False,False,0.10345290450222588,-0.4131216015759161,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-06-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,CN_CYB_399006,0.7950176824891344,0.7747474289490661,True,0.006476991651994224,0.006476991651994224,0.006476991651994224,0.0,0.0,0.0,0.0,0.006476991651994224,14.122768920318864,626,0,False,298,272,0.7747474289490661,,0.7950176824891344,0.6052674044680175,0.7747474289490661,-0.0732780144801729,0.7950176824891344,0.6052674044680175,0.7064557435065277,0.03253782521010762,0.49497539061974805,0.7044258640142341,176,,,1.0,1.0,1.0,0.006476991651994224,13.018393366073916,0.0,1.0,1.0,False,False,False,False,0.006476991651994224,13.018393366073916,0.006476991651994224,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,666,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.51110855100042,0.006476991651994224,False,False,False,False,0.10750638766541565,0.4355644958110465,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,309,277,663,1.0,1.0
2025-07-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,CN_CYB_399006,0.25,CN_CYB_399006,2025-07-01,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,0.9568152817369295,0.7902358140327068,False,-0.00842936250917059,-0.00842936250917059,-0.00842936250917059,0.0,0.0,1.25,0.00125,-0.00966882580603412,13.986218327729429,627,0,False,299,272,0.7902358140327068,,0.9568152817369295,0.6550800398449341,0.7902358140327068,-0.08638896628144599,0.9568152817369295,0.6550800398449341,0.7242087574355092,0.04893126485704746,0.5666176744747706,0.7285035946773469,176,,,1.0,1.0,1.0,-0.00966882580603412,12.892520788342917,-0.00966882580603412,1.0,1.0,False,False,False,False,-0.00966882580603412,12.892520788342917,-0.00842936250917059,1.25,0.00125,QQQ,CN_CYB_399006,QQQ,CN_CYB_399006,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,667,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,11.399809647586448,-0.00966882580603412,False,False,False,False,0.06977269494470506,34.769270277872856,True,False,0.0,CN_CYB_399006,1.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2025-07-01,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2025-07-01,0,True,False,310,277,664,1.0,1.0
