date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_BTC-USD,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_BTC-USD,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_BTC-USD,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2021-02-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.7247685484488178,0.7247685484488178,False,-0.007201825442665566,-0.007201825442665566,-0.007201825442665566,0.0,0.0,0.0,0.0,-0.007201825442665566,24.115105966976852,542,0,False,266,226,0.7153923251205332,,0.7247685484488178,,0.7153923251205332,-0.31692498648220624,0.7247685484488178,-0.013094256791550074,0.5155103401819342,0.4316591265401222,0.25433333767771593,2.0595114985533236e-05,70,,,1.0,1.0,1.0,-0.007201825442665566,23.961040939078085,-0.04695587388386402,1.0,1.0,False,False,False,False,-0.007201825442665566,23.961040939078085,-0.007201825442665566,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,586,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,20.290257003155176,-0.007201825442665566,False,False,False,False,0.09890677359988054,-11.31833394520028,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,275,229,583,1.0,1.0
2021-02-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,QQQ,0.25,QQQ,2021-02-05,0,QQQ,0.25,True,False,QQQ,0.7921168872629205,0.5204262511398865,False,-0.002137758240851828,-0.002137758240851828,-0.002137758240851828,0.0,0.0,1.25,0.00125,-0.0033850860430507668,24.03347425834135,543,0,False,267,226,0.7921168872629205,,0.5204262511398865,0.19167071921111023,0.7921168872629205,-0.32746406679561313,0.5204262511398865,0.19167071921111023,0.5615212886242043,0.47294579540702786,0.18214638886183931,0.0037781120277802227,70,,,1.0,1.0,1.0,-0.0033850860430507668,23.879930753818243,-0.05018201025359137,1.0,1.0,False,False,False,False,-0.0033850860430507668,23.879930753818243,-0.002137758240851828,1.25,0.00125,CN_CYB_399006,QQQ,CN_CYB_399006,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,587,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,20.221572737363882,-0.0033850860430507668,False,False,False,False,0.070257222316916,3.043554584208353,True,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2021-02-05,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2021-02-05,0,True,False,276,229,584,1.0,1.0
2021-02-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,BTC-USD,0.25,BTC-USD,2021-02-08,0,BTC-USD,0.25,True,False,BTC-USD,1.8147350146626944,0.8866185274395504,False,0.0066996185630432414,0.0017628824261366471,0.0016749046407608104,8.797778537583678e-05,0.75,0.5012320121416733,0.0005012320121416733,0.001260766800889268,24.063774864796294,544,0,False,268,226,0.8866185274395504,,0.4928311231636089,1.8147350146626944,0.8866185274395504,-0.3059030954001203,0.4928311231636089,1.8147350146626944,0.6063752243977625,0.4529259629133048,0.1862807729764061,0.07522708816203705,70,,,1.0,1.0,1.0,0.0012620009849235725,23.910067249949467,-0.04898333901503327,1.0,1.0,False,False,False,False,0.0012620009849235725,23.910067249949467,0.0017628824261366471,0.5,0.0005,QQQ,BTC-USD,QQQ,BTC-USD,1.0,1.0,1.0,0.25,0.25,0.25,0.2512320121416733,-0.0012320121416732888,0.25,0.2512320121416733,588,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,20.24706742493292,0.001260766800889268,False,False,False,False,0.6979201491130855,-102.0701276726428,False,False,0.0,BTC-USD,0.25,0.25,BTC-USD,0.25,BTC-USD,2021-02-08,0,True,False,HALF_POSITION_WAIT_DOWN,BTC-USD,2021-02-08,0,True,False,277,229,585,1.0,1.0
2021-02-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,BTC-USD,0.25,QQQ,0.25,QQQ,2021-02-09,0,QQQ,0.25,True,False,QQQ,0.9501529256149268,,False,0.006161523959955284,0.0016283587753646578,0.001540380989988821,8.797778537583678e-05,0.75,0.5011314488914165,0.0005011314488914165,0.001126411304680941,24.090880572837296,545,0,False,269,226,0.9501529256149268,,0.5710929711231738,,0.9501529256149268,-0.2715966607851462,0.5710929711231738,5.249582260596661,0.6419823339485908,0.40102912798005474,0.22855923519525023,0.17187792233436439,70,,,1.0,1.0,1.0,0.0011275445959770813,23.937026917066596,-0.04791102531825553,1.0,1.0,False,False,False,False,0.0011275445959770813,23.937026917066596,0.0016283587753646578,0.5,0.0005,BTC-USD,QQQ,BTC-USD,QQQ,1.0,1.0,1.0,0.25,0.25,0.25,0.2511314488914164,-0.00113144889141642,0.25,0.2511314488914164,589,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,20.269873950567,0.001126411304680941,False,False,False,False,0.07235173461226863,5.655120092992988,True,False,0.0,QQQ,0.25,0.25,QQQ,0.25,QQQ,2021-02-09,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2021-02-09,0,True,False,278,229,586,1.0,1.0
2021-02-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.9687856554849872,0.9687856554849872,False,-0.0022787633620975356,-0.0004817130551485471,-0.0005696908405243839,8.797778537583678e-05,0.75,0.7504494790966861,0.0007504494790966862,-0.0012318010329338547,24.06120540126339,546,0,False,269,227,0.9687856554849872,,0.7905389438514205,,0.9687856554849872,-0.2251498826280549,0.7905389438514205,10.301547162775114,0.6639323359003992,0.3149568609996798,0.3008136589551542,0.2625813720070491,70,,,1.0,1.0,1.0,-0.0012313517703572696,23.907552016595176,-0.04908338176276761,1.0,1.0,False,False,False,False,-0.0012313517703572696,23.907552016595176,-0.0004817130551485471,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,1.0,1.0,0.24955052090331387,0.7504494790966861,0.7504494790966861,0.0,590,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,20.244905498897253,-0.0012318010329338547,False,False,False,False,0.06756198855515483,6.334136632289227,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,278,230,587,1.0,1.0
2021-02-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9552633050383981,0.9552633050383981,False,-0.0008416862523316082,-0.0008416862523316082,-0.0008416862523316082,0.0,0.0,0.0,0.0,-0.0008416862523316082,24.04095341546262,546,0,False,269,227,0.9552633050383981,,0.8224618337267868,,0.9552633050383981,-0.27903640087087234,0.8224618337267868,30.40743278634884,0.6740484735888933,0.37390696530936995,0.32598782454113995,0.37861650385260526,70,,,1.0,1.0,1.0,-0.0008416862523316082,23.887429358735904,-0.049883755207451586,1.0,1.0,False,False,False,False,-0.0008416862523316082,23.887429358735904,-0.0008416862523316082,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,590,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,20.22786564025908,-0.0008416862523316082,False,False,False,False,0.06422303781445815,5.338775513987965,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,278,230,587,1.0,1.0
2021-02-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8982444222757238,0.8982444222757238,False,-0.004361398480464906,-0.004361398480464906,-0.004361398480464906,0.0,0.0,0.0,0.0,-0.004361398480464906,23.936101237767495,546,0,False,269,227,0.8982444222757238,,0.7727733254420113,,0.8982444222757238,-0.31336555135866717,0.7727733254420113,98.39287508419868,0.6626491709540674,0.43416774219557486,0.3173645366759402,0.48660278998287076,70,,,1.0,1.0,1.0,-0.004361398480464906,23.7832467606285,-0.05402759075375474,1.0,1.0,False,False,False,False,-0.004361398480464906,23.7832467606285,-0.004361398480464906,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,590,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,20.139643857792606,-0.004361398480464906,False,False,False,False,0.05737201135818193,1.6641154806299514,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,278,230,587,1.0,1.0
2021-02-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6727004651869015,0.6727004651869015,False,-0.02591973339691911,-0.02591973339691911,-0.02591973339691911,0.0,0.0,0.0,0.0,-0.02591973339691911,23.315683875122897,546,0,False,269,227,0.6727004651869015,,0.4660565490598114,,0.6727004651869015,-0.30898728733901193,0.4660565490598114,234.16073866135704,0.4696826156912909,0.4445412542057873,0.14005780361289033,0.5842798246426569,70,,,1.0,1.0,1.0,-0.02591973339691922,23.16679134527987,-0.07854694340225876,1.0,1.0,False,False,False,False,-0.02591973339691922,23.16679134527987,-0.02591973339691911,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,590,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.617629658289722,-0.02591973339691911,False,False,False,False,0.028181539224670704,-6.404882610565342,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,278,230,587,1.0,1.0
2021-02-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4777274873072932,0.4777274873072932,False,-0.0029771887357192828,-0.0029771887357192828,-0.0029771887357192828,0.0,0.0,0.0,0.0,-0.0029771887357192828,23.24626868372429,546,0,False,269,227,0.4777274873072932,,0.20054487910814478,,0.4777274873072932,-0.31141262118646484,0.20054487910814478,322.7690749053156,0.29008843914134785,0.46805466519398664,0.030188324334188388,0.644959478205003,70,,,1.0,1.0,1.0,-0.0029771887357192828,23.09781943504394,-0.08129028306285568,1.0,1.0,False,False,False,False,-0.0029771887357192828,23.09781943504394,-0.0029771887357192828,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,590,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.55922427224955,-0.0029771887357192828,False,False,False,False,0.02340089555439273,-12.701087017904069,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,278,230,587,1.0,1.0
2021-02-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.35556200298213736,0.35556200298213736,False,0.008242750345903271,0.008242750345903271,0.008242750345903271,0.0,0.0,0.0,0.0,0.008242750345903271,23.437881872958016,546,0,False,269,227,0.35556200298213736,,,,0.35556200298213736,-0.31669541498476184,-0.10999986223946467,413.9644720810745,0.19461530277070482,0.49652158803225566,0.009097577502202747,0.6954270903725145,70,,,1.0,1.0,1.0,0.008242750345903271,23.288208994181762,-0.07371758822578733,1.0,1.0,False,False,False,False,0.008242750345903271,23.288208994181762,0.008242750345903271,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,590,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.720446074885235,0.008242750345903271,False,False,False,False,0.030186252548350945,-14.497970352161307,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,278,230,587,1.0,1.0
2021-02-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.10148773214177309,0.10148773214177309,False,-0.03486235748426192,-0.03486235748426192,-0.03486235748426192,0.0,0.0,0.0,0.0,-0.03486235748426192,22.62078205642905,546,0,False,269,227,0.10148773214177309,,,,0.10148773214177309,-0.36106118655840314,-0.3388352153434532,379.7907812442045,0.016040111118800104,0.5663151740539663,0.08814062323747618,0.7030346293792806,70,,,1.0,1.0,1.0,-0.03486235748426192,22.476327127058394,-0.1060099767964442,1.0,1.0,False,False,False,False,-0.03486235748426192,22.476327127058394,-0.03486235748426192,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,590,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.032944834073476,-0.03486235748426192,False,False,False,False,-0.006627553482596471,-19.923791141471494,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,278,230,587,1.0,1.0
2021-02-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,0.004187623762575754,0.004187623762575754,0.004187623762575754,0.0,0.0,1.0,0.001,0.0031834361388132226,22.692793871515704,547,0,False,269,227,,,,,-0.06967417426611988,-0.4425024997832354,-0.5225353344344867,305.06118456131463,0.00808346220760292,0.5934242703644264,0.20795795161352393,0.690618882161292,70,,,1.0,1.0,1.0,0.0031834361388132226,22.547879079102458,-0.10316401664883967,1.0,1.0,False,False,False,False,0.0031834361388132226,22.547879079102458,0.004187623762575754,1.0,0.001,QQQ,CASH,QQQ,CASH,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.093534998486305,0.0031834361388132226,False,False,False,False,,,False,False,0.0,CASH,1.0,0.0,CASH,0.0,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.695455820514113,547,0,False,269,227,,,,,-0.10926839623910811,-0.504204066237224,-0.6022355218059454,296.7434096733381,0.0223793751100132,0.6464717312178994,0.3021870193234898,0.707323745792471,70,,,1.0,1.0,1.0,0.00011730371383444904,22.550524029057527,-0.10305881445729215,1.0,1.0,False,False,False,False,0.00011730371383444904,22.550524029057527,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.095774741051855,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.698118081769024,547,0,False,269,227,,,,,-0.18908119628985276,-0.5392476078578411,-0.6673264306868045,238.96233766364278,0.07470901491084891,0.7006940945489374,0.3990094717386803,0.6974560657063795,70,,,1.0,1.0,1.0,0.00011730371383444904,22.553169289275047,-0.10295359992513697,1.0,1.0,False,False,False,False,0.00011730371383444904,22.553169289275047,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.098014746347527,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.700780655317068,547,0,False,269,227,,,,,-0.3228406867867655,-0.5794201942459767,-0.6987584428846713,204.24281219123444,0.20165276700500756,0.747701087326744,0.46726438605776877,0.6965123734788204,70,,,1.0,1.0,1.0,0.00011730371383444904,22.555814859791415,-0.10284837305092642,1.0,1.0,False,False,False,False,0.00011730371383444904,22.555814859791415,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.100255014404137,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.70344354119488,547,0,False,269,227,,,,,-0.44806470755353567,-0.6186162611353763,-0.76196157035456,138.5142699303453,0.3374565856358853,0.7830123955431109,0.5565008835804226,0.6595733466777018,70,,,1.0,1.0,1.0,0.00011730371383444904,22.55846074064303,-0.10274313383321265,1.0,1.0,False,False,False,False,0.00011730371383444904,22.55846074064303,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.102495545252513,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.706106739439093,547,0,False,269,227,,,,,-0.5062573633752346,-0.6425189383909695,-0.7961830136474952,90.58182555251179,0.4339080801643299,0.8131555170606658,0.6261964535077791,0.6172079944653844,70,,,1.0,1.0,1.0,0.00011730371383444904,22.5611069318663,-0.10263788227054782,1.0,1.0,False,False,False,False,0.00011730371383444904,22.5611069318663,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.104736338923477,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.70877025008635,547,0,False,269,227,,,,,-0.5885249053873853,-0.6682469519125102,-0.8455781087481054,70.64553843677719,0.5292675920587055,0.836642463117879,0.6782320830485595,0.6063960011507213,70,,,1.0,1.0,1.0,0.00011730371383444904,22.563753433497624,-0.10253261836148375,1.0,1.0,False,False,False,False,0.00011730371383444904,22.563753433497624,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.10697739544786,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.711434073173297,547,0,False,269,227,,,,,-0.5932643381668004,-0.6604567619327886,-0.8893154632290918,60.60479072480221,0.5576251758681201,0.8329275287925413,0.7141870027334585,0.6098305718797434,70,,,1.0,1.0,1.0,0.00011730371383444904,22.56640024557342,-0.10242734210457216,1.0,1.0,False,False,False,False,0.00011730371383444904,22.56640024557342,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.109218714856496,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.714098208736587,547,0,False,269,227,,,,,-0.5968329576788146,-0.6421974139571256,-0.9095271796793654,53.44523687065132,0.5849037897942737,0.8065753331358186,0.7592592536854752,0.6177732035727888,70,,,1.0,1.0,1.0,0.00011730371383444904,22.5690473681301,-0.10232205349836476,1.0,1.0,False,False,False,False,0.00011730371383444904,22.5690473681301,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.111460297180223,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.71676265681287,547,0,False,269,227,,,,,-0.5615063641370294,-0.6207758392056717,-0.9145985093026776,49.55022566857346,0.5165665181477468,0.7751752983425209,0.7880189302159074,0.6325733759553255,70,,,1.0,1.0,1.0,0.00011730371383444904,22.57169480120409,-0.10221675254141283,1.0,1.0,False,False,False,False,0.00011730371383444904,22.57169480120409,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.11370214244988,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.719427417438812,547,0,False,269,227,,,,,-0.5369425232850695,-0.5955272640356644,-0.9153790703842242,42.12308662450335,0.4835448930752262,0.7372478052987463,0.8060032908019227,0.6416286576967816,70,,,1.0,1.0,1.0,0.00011730371383444904,22.574342544831808,-0.10211143923226751,1.0,1.0,False,False,False,False,0.00011730371383444904,22.574342544831808,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.115944250696316,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
2021-03-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,22.722092490651068,547,0,False,269,227,,,,,-0.4917882453582154,-0.5594784916690143,-0.9248057414820767,31.456522506606312,0.40261162033847586,0.6735843792591363,0.839846948929047,0.6356097986007563,70,,,1.0,1.0,1.0,0.00011730371383444904,22.576990599049687,-0.10200611356948008,1.0,1.0,False,False,False,False,0.00011730371383444904,22.576990599049687,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,19.118186621950375,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,278,230,588,1.0,1.0
