date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,r2_QQQ,r2_GLD,r2_CN_CYB_399006,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2015-04-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.008582635264558,3.008582635264558,False,0.058248187102861726,0.058248187102861726,0.058248187102861726,0.0,0.0,0.0,0.0,0.058248187102861726,4.299171007657072,239,0,False,107,101,0.1454122925950989,0.2151015114773387,3.008582635264558,0.1454122925950989,0.2151015114773387,3.008582635264558,0.12628083990406402,0.33361227972846563,0.595557679567212,35,,,1.0,1.0,1.0,0.058248187102861726,3.900439539298272,0.0,1.0,1.0,False,False,False,False,0.058248187102861726,3.900439539298272,0.058248187102861726,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,266,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.6089351057519434,0.058248187102861726,False,False,False,False,0.2343863105223396,-34.157301233713916,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,116,106,264,1.0,1.0
2015-04-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.011369885235796,3.011369885235796,False,0.02682679608790184,0.02682679608790184,0.02682679608790184,0.0,0.0,0.0,0.0,0.02682679608790184,4.414503991626508,239,0,False,107,101,0.2031590000529182,0.11950416482267112,3.011369885235796,0.2031590000529182,0.11950416482267112,3.011369885235796,0.21296491472641177,0.13267460561620836,0.6137965953270169,35,,,1.0,1.0,1.0,0.02682679608790184,4.0050758354722165,0.0,1.0,1.0,False,False,False,False,0.02682679608790184,4.0050758354722165,0.02682679608790184,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,266,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.7057512719284214,0.02682679608790184,False,False,False,False,0.2580794529889632,-29.35481567078985,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,116,106,264,1.0,1.0
2015-04-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.3533534853897304,3.3533534853897304,False,0.027042074346538936,0.027042074346538936,0.027042074346538936,0.0,0.0,0.0,0.0,0.027042074346538936,4.533881336771165,239,0,False,107,101,0.272551455274866,0.06822166497527116,3.3533534853897304,0.272551455274866,0.06822166497527116,3.3533534853897304,0.3179328667926833,0.05812180040453352,0.6353530777113225,35,,,1.0,1.0,1.0,0.027042074346538936,4.113381393978583,0.0,1.0,1.0,False,False,False,False,0.027042074346538936,4.113381393978583,0.027042074346538936,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,266,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.805962473333691,0.027042074346538936,False,False,False,False,0.28206551491214427,-21.877808173037696,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,116,106,264,1.0,1.0
2015-04-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.782007173988715,3.782007173988715,False,0.010555449830665697,0.010555449830665697,0.010555449830665697,0.0,0.0,0.0,0.0,0.010555449830665697,4.581738493759644,239,0,False,107,101,0.40196381870145115,,3.782007173988715,0.40196381870145115,-0.02321701168187995,3.782007173988715,0.4396243634509017,0.00671234930838005,0.6575657383226566,35,,,1.0,1.0,1.0,0.010555449830665697,4.156799984917117,0.0,1.0,1.0,False,False,False,False,0.010555449830665697,4.156799984917117,0.010555449830665697,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,266,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.846136119278361,0.010555449830665697,False,False,False,False,0.28554205299620383,-19.61481887515476,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,116,106,264,1.0,1.0
2015-04-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,4.171125313442588,4.171125313442588,False,0.004661120760581339,0.004661120760581339,0.004661120760581339,0.0,0.0,0.0,0.0,0.004661120760581339,4.603094530172462,239,0,False,107,101,0.5077557152982091,,4.171125313442588,0.5077557152982091,-0.028481918747114476,4.171125313442588,0.5494624412105378,0.01178446218541851,0.680447073113982,35,,,1.0,1.0,1.0,0.004661120760581339,4.176175331624399,0.0,1.0,1.0,False,False,False,False,0.004661120760581339,4.176175331624399,0.004661120760581339,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,266,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.864063424191951,0.004661120760581339,False,False,False,False,0.28099412774866006,-17.642036599199834,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,116,106,264,1.0,1.0
2015-04-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,4.045190462241474,4.045190462241474,False,-0.021664445857447645,-0.021664445857447645,-0.021664445857447645,0.0,0.0,0.0,0.0,-0.021664445857447645,4.5033710379468275,239,0,False,107,101,0.5888337039080573,0.0025242364681390406,4.045190462241474,0.5888337039080573,0.0025242364681390406,4.045190462241474,0.6445226601246863,8.173268933209243e-05,0.6876507057458013,35,,,1.0,1.0,1.0,-0.021664445857447645,4.0857008072612135,-0.021664445857447645,1.0,1.0,False,False,False,False,-0.021664445857447645,4.0857008072612135,-0.021664445857447645,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,266,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.7803506313488007,-0.021664445857447645,False,False,False,False,0.24407571477307477,-22.76377820322703,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,116,106,264,1.0,1.0
2015-04-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,4.572661647597088,4.572661647597088,False,0.04075560254675081,0.04075560254675081,0.04075560254675081,0.0,0.0,0.0,0.0,0.04075560254675081,4.686908638089937,239,0,False,107,101,0.6149537819994151,0.007804040720959415,4.572661647597088,0.6149537819994151,0.007804040720959415,4.572661647597088,0.7003657833604605,0.0008271051596524526,0.7120488027244766,35,,,1.0,1.0,1.0,0.04075560254675081,4.252216005486891,0.0,1.0,1.0,False,False,False,False,0.04075560254675081,4.252216005486891,0.04075560254675081,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,266,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.934421099167411,0.04075560254675081,False,False,False,False,0.28433810292700556,-21.184348652602342,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,116,106,264,1.0,1.0
2015-04-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,QQQ,0.25,QQQ,2015-04-30,0,QQQ,0.25,True,False,QQQ,0.5366609493352372,,False,0.0215783671560994,0.0215783671560994,0.0215783671560994,0.0,0.0,1.25,0.00125,0.020301394197154377,4.782059417917849,240,0,False,108,101,0.5366609493352372,,,0.5366609493352372,-0.04478629824946023,5.440089146593536,0.6076828675441862,0.0246667388867009,0.7358829835407361,35,,,1.0,1.0,1.0,0.020301394197154377,4.3385419188257295,0.0,1.0,1.0,False,False,False,False,0.020301394197154377,4.3385419188257295,0.0215783671560994,1.25,0.00125,CN_CYB_399006,QQQ,CN_CYB_399006,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,267,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.01429533283921,0.020301394197154377,False,False,False,False,0.01061917903869758,10.097432112942203,True,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2015-04-30,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2015-04-30,0,True,False,117,106,265,1.0,1.0
2015-05-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2015-04-30,1,,,False,False,QQQ,0.5323366637142628,0.5323366637142628,False,0.014865944275902043,0.0038044638543513476,0.003716486068975511,8.797778537583678e-05,0.75,0.0,0.0,0.003804463854351292,4.800252590122677,240,0,False,108,101,0.5323366637142628,,,0.5323366637142628,-0.06814650485992013,6.0661397271265205,0.6266749508557339,0.058626842854913264,0.7618689346806057,35,,,1.0,1.0,1.0,0.003804463854351292,4.35504774473649,0.0,1.0,1.0,False,False,False,False,0.003804463854351292,4.35504774473649,0.0038044638543513476,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,0.2527548892288936,0.2527548892288936,0.2527548892288936,0.0,0.0,0.0,267,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.029567574333688,0.003804463854351292,False,False,False,False,0.024428760288964124,7.891500280383346,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2015-04-30,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2015-04-30,1,False,False,117,106,265,1.0,1.0
2015-05-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.42679123714305467,0.42679123714305467,False,-0.01629612591684393,-0.004031270874333905,-0.004074031479210982,8.765462663808505e-05,0.7472451107711064,0.7503576603793651,0.0007503576603793651,-0.004778603639731593,4.777314085623886,241,0,False,108,102,0.42679123714305467,,,0.42679123714305467,-0.07737462841354126,5.922105846249933,0.47341929724779463,0.07964976847076266,0.7686515554465606,35,,,1.0,1.0,1.0,-0.004733064153564781,4.334435024368815,-0.004733064153564781,1.0,1.0,False,False,False,False,-0.004733064153564781,4.334435024368815,-0.003986053693835145,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.2527548892288936,1.0,1.0,0.24964233962063487,0.7503576603793651,0.7503576603793651,0.0,268,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.010311868056433,-0.004778603639731593,False,False,False,False,0.006698814827776234,2.813676707085095,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,117,107,266,1.0,1.0
2015-05-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.29432249099720953,0.29432249099720953,False,-0.006887049154891467,-0.006887049154891467,-0.006887049154891467,0.0,0.0,0.0,0.0,-0.006887049154891467,4.744412488687839,241,0,False,108,102,0.29432249099720953,,,0.29432249099720953,-0.08547132817220149,6.12961070090231,0.26099069778738915,0.10238974035068105,0.7865963502104941,35,,,1.0,1.0,1.0,-0.006887049154891467,4.3045835572973035,-0.011587516462977399,1.0,1.0,False,False,False,False,-0.006887049154891467,4.3045835572973035,-0.006887049154891467,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,268,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.9826926530946833,-0.006887049154891467,False,False,False,False,-0.001008716288814937,-2.411629071551494,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,117,107,266,1.0,1.0
2015-05-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.2080074772308098,0.2080074772308098,False,0.0059974590354694435,0.0059974590354694435,0.0059974590354694435,0.0,0.0,0.0,0.0,0.0059974590354694435,4.772866908236114,241,0,False,108,102,0.2080074772308098,,,0.2080074772308098,-0.11666358377096442,5.7292446837437225,0.15280010268066013,0.17925750043016486,0.7832764632746221,35,,,1.0,1.0,1.0,0.0059974590354694435,4.330400120846949,-0.0056595530828175145,1.0,1.0,False,False,False,False,0.0059974590354694435,4.330400120846949,0.0059974590354694435,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,268,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.006578689132484,0.0059974590354694435,False,False,False,False,0.00425779680400562,-5.5958216609231535,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,117,107,266,1.0,1.0
2015-05-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.18414100591370097,0.18414100591370097,False,0.012482727739306698,0.012482727739306698,0.012482727739306698,0.0,0.0,0.0,0.0,0.012482727739306698,4.832445306387572,241,0,False,108,102,0.18414100591370097,,,0.18414100591370097,-0.1279645132338587,6.657929364510447,0.13355734451241863,0.22378821016940975,0.802810916056338,35,,,1.0,1.0,1.0,0.012482727739306698,4.384455326557743,0.0,1.0,1.0,False,False,False,False,0.012482727739306698,4.384455326557743,0.012482727739306698,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,268,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.0565917200750325,0.012482727739306698,False,False,False,False,0.015834487342835324,-6.1219957175076765,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,117,107,266,1.0,1.0
2015-05-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.1443877149394921,0.1443877149394921,False,-0.0038643763101107176,-0.0038643763101107176,-0.0038643763101107176,0.0,0.0,0.0,0.0,-0.0038643763101107176,4.813770919225663,241,0,False,108,102,0.1443877149394921,,,0.1443877149394921,-0.14796506532942533,9.178559308621233,0.09461714761229201,0.2972368195087953,0.7966610400633344,35,,,1.0,1.0,1.0,-0.0038643763101107176,4.367512141261054,-0.0038643763101107176,1.0,1.0,False,False,False,False,-0.0038643763101107176,4.367512141261054,-0.0038643763101107176,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,268,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.040915523132183,-0.0038643763101107176,False,False,False,False,0.011161066083568372,-6.7001539855983765,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,117,107,266,1.0,1.0
2015-05-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.08742612826517049,0.08742612826517049,False,-0.004525852386724205,-0.004525852386724205,-0.004525852386724205,0.0,0.0,0.0,0.0,-0.004525852386724205,4.791984502621742,241,0,False,108,102,0.08742612826517049,,,0.08742612826517049,-0.13568944655368986,13.27329412663652,0.040845322075868884,0.2653345019323162,0.7983600497075118,35,,,1.0,1.0,1.0,-0.004525852386724094,4.347745426012481,-0.008372739100088511,1.0,1.0,False,False,False,False,-0.004525852386724094,4.347745426012481,-0.004525852386724205,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,268,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.022626935967264,-0.004525852386724205,False,False,False,False,0.005819656331077727,-8.32900408266716,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,117,107,266,1.0,1.0
2015-05-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.045283846733004784,0.045283846733004784,False,0.002041453036662366,0.002041453036662366,0.002041453036662366,0.0,0.0,0.0,0.0,0.002041453036662366,4.801767113936258,241,0,False,108,102,0.045283846733004784,,,0.045283846733004784,-0.06383300163801642,16.5006188509998,0.012854711613736414,0.0424106272527599,0.8271059942700569,35,,,1.0,1.0,1.0,0.002041453036662366,4.356621144115049,-0.006348378617087258,1.0,1.0,False,False,False,False,0.002041453036662366,4.356621144115049,0.002041453036662366,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,268,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.030838939941055,0.002041453036662366,False,False,False,False,0.007021577602944529,-10.054954808008029,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,117,107,266,1.0,1.0
2015-05-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.06255911290483374,0.06255911290483374,False,0.01462980105443945,0.01462980105443945,0.01462980105443945,0.0,0.0,0.0,0.0,0.01462980105443945,4.872016011522895,241,0,False,108,102,0.06255911290483374,0.023508891575506174,,0.06255911290483374,0.023508891575506174,18.08779232003514,0.024563316150699843,0.003851071563851338,0.8510371526652833,35,,,1.0,1.0,1.0,0.01462980105443945,4.420357644723017,0.0,1.0,1.0,False,False,False,False,0.01462980105443945,4.420357644723017,0.01462980105443945,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,268,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.08980931171488,0.01462980105443945,False,False,False,False,0.020894283212819387,-8.910357644365641,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,117,107,266,1.0,1.0
2015-05-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,GLD,0.25,GLD,2015-05-15,0,GLD,0.25,True,False,GLD,0.1181927587887468,0.07882716613387664,False,0.0,0.0,0.0,0.0,0.0,1.25,0.00125,-0.0012499999999999734,4.865925991508491,242,0,False,109,102,0.07882716613387664,0.1181927587887468,,0.07882716613387664,0.1181927587887468,18.810881418446293,0.039279868136576135,0.06818643672496227,0.8677603875867086,35,,,1.0,1.0,1.0,-0.0012499999999999734,4.414832197667113,-0.0012499999999999734,1.0,1.0,False,False,False,False,-0.0012499999999999734,4.414832197667113,0.0,1.25,0.00125,QQQ,GLD,QQQ,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,269,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.084697050075237,-0.0012499999999999734,False,False,False,False,0.026052148451979562,16.266670727935892,True,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2015-05-15,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2015-05-15,0,True,False,118,107,267,1.0,1.0
2015-05-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,1.0,,,0,GLD,1.0,False,True,GLD,0.20656480921267883,0.20656480921267883,False,-8.510283616403047e-05,6.670207633482916e-05,-2.1275709041007618e-05,8.797778537583678e-05,0.75,0.7500379486968678,0.0007500379486968679,-0.0006833859014506727,4.862600686288392,243,0,False,109,103,0.11205435991336055,0.20656480921267883,,0.11205435991336055,0.20656480921267883,21.553393013279248,0.07352272917137892,0.16232761018265351,0.8883234072960287,35,,,1.0,1.0,1.0,-0.0006833479502225126,4.411815331134261,-0.001932493765284815,1.0,1.0,False,False,False,False,-0.0006833479502225126,4.411815331134261,6.670207633482916e-05,0.75,0.00075,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,1.0,1.0,0.24996205130313218,0.7500379486968678,0.7500379486968678,0.0,270,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.081905625699518,-0.0006833859014506727,False,False,False,False,0.02593795874380178,20.08349670412572,True,False,0.0,GLD,0.25,1.0,GLD,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,118,108,268,1.0,1.0
2015-05-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.22356923948644147,0.22356923948644147,False,-0.013869956602948319,-0.013869956602948319,-0.013869956602948319,0.0,0.0,0.0,0.0,-0.013869956602948319,4.795156625792105,243,0,False,109,103,0.1387127847742744,0.22356923948644147,,0.1387127847742744,0.22356923948644147,24.05596300325405,0.10855694326694443,0.19354180016803368,0.9042838154626438,35,,,1.0,1.0,1.0,-0.013869956602948319,4.350623643951207,-0.015775646763573126,1.0,1.0,False,False,False,False,-0.013869956602948319,4.350623643951207,-0.013869956602948319,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,270,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.025289771813735,-0.013869956602948319,False,False,False,False,0.012015989882141254,20.044652973007725,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,118,108,268,1.0,1.0
2015-05-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.24201248769850592,0.24201248769850592,False,0.0016395067944336983,0.0016395067944336983,0.0016395067944336983,0.0,0.0,0.0,0.0,0.0016395067944336983,4.803018317660465,243,0,False,109,103,0.16461954364876208,0.24201248769850592,,0.16461954364876208,0.24201248769850592,27.481011696344726,0.14826158682320745,0.22957458000307884,0.9178471699483556,35,,,1.0,1.0,1.0,0.0016395067944336983,4.357756520975489,-0.014162004249194893,1.0,1.0,False,False,False,False,0.0016395067944336983,4.357756520975489,0.0016395067944336983,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,270,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.031889261744188,0.0016395067944336983,False,False,False,False,0.013955587312754147,21.300512262477394,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,118,108,268,1.0,1.0
2015-05-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.24168925615889436,0.24168925615889436,False,-0.003359746584222556,-0.003359746584222556,-0.003359746584222556,0.0,0.0,0.0,0.0,-0.003359746584222556,4.786881393273747,243,0,False,109,103,0.2071313525303855,0.24168925615889436,,0.2071313525303855,0.24168925615889436,33.129889475157896,0.21091842084402046,0.240694194737758,0.9266628012442781,35,,,1.0,1.0,1.0,-0.003359746584222556,4.343115563389268,-0.01747417008801544,1.0,1.0,False,False,False,False,-0.003359746584222556,4.343115563389268,-0.003359746584222556,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,270,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.018343135569079,-0.003359746584222556,False,False,False,False,0.01059603359746486,19.370697865273655,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,118,108,268,1.0,1.0
2015-05-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,QQQ,0.23741141708235936,0.2322998780950527,True,-0.0007779753253159827,-0.0007779753253159827,-0.0007779753253159827,0.0,0.0,0.0,0.0,-0.0007779753253159827,4.783157317664566,243,0,False,109,103,0.23741141708235936,0.2322998780950527,,0.23741141708235936,0.2322998780950527,36.221376766582395,0.26422787916353263,0.2369830120887514,0.9364497376758253,36,,,1.0,1.0,1.0,-0.0007779753253159827,4.339736726645955,-0.01823855094017257,1.0,1.0,False,False,False,False,-0.0007779753253159827,4.339736726645955,-0.0007779753253159827,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,270,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.015216963760953,-0.0007779753253159827,False,False,False,False,0.0098245165951516,18.601645275250558,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,118,108,268,1.0,1.0
