date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_EWJ,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_EWJ,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_EWJ,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2024-01-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.8048391005324647,0.8048391005324647,False,0.009574423961912215,0.009574423961912215,0.009574423961912215,0.0,0.0,0.0,0.0,0.009574423961912215,7.403807602837213,586,0,False,276,258,0.14903994155540334,0.04392587984950547,,0.8048391005324647,0.14903994155540334,0.04392587984950547,-0.5216024907437342,0.8048391005324647,0.07264573160633592,0.014961719769242543,0.5449842313625799,0.7023107665339791,132,,,1.0,1.0,1.0,0.009574423961912215,8.15088817420751,-0.11829652413775704,1.0,1.0,False,False,False,False,0.009574423961912215,8.15088817420751,0.009574423961912215,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.578962321146353,0.009574423961912215,False,False,False,False,0.08066521477127897,16.57747549685911,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.932575999841023,0.932575999841023,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.403807602837213,586,0,False,276,258,0.13521566598854418,0.03255151176774884,,0.932575999841023,0.13521566598854418,0.03255151176774884,-0.5380504499477952,0.932575999841023,0.06838654726616933,0.00922288816854444,0.5813352579262949,0.7303861005074417,132,,,1.0,1.0,1.0,0.0,8.15088817420751,-0.11829652413775704,1.0,1.0,False,False,False,False,0.0,8.15088817420751,0.0,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.578962321146353,0.0,False,False,False,False,0.0780042293439065,18.23570745644002,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.9860538083525567,0.9860538083525567,False,-0.00737618610935864,-0.00737618610935864,-0.00737618610935864,0.0,0.0,0.0,0.0,-0.00737618610935864,7.349195740040801,586,0,False,276,258,0.12405318508861685,,,0.9860538083525567,0.12405318508861685,-0.012836021913617213,-0.5398555201073605,0.9860538083525567,0.06551140210702333,0.0016232085631171511,0.5993010060503963,0.7586284541897294,132,,,1.0,1.0,1.0,-0.007376186109358529,8.090765706077987,-0.12480013306898519,1.0,1.0,False,False,False,False,-0.007376186109358529,8.090765706077987,-0.00737618610935864,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.530434670659119,-0.00737618610935864,False,False,False,False,0.06752565085014539,17.396750890537966,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.9303025380152157,0.9303025380152157,False,-0.01243555492377868,-0.01243555492377868,-0.01243555492377868,0.0,0.0,0.0,0.0,-0.01243555492377868,7.257804412769923,586,0,False,276,258,0.09770290875614718,,,0.9303025380152157,0.09770290875614718,-0.08893362590881537,-0.5825402129154028,0.9303025380152157,0.04713416110384805,0.07303503730034544,0.6405586405796938,0.7386439861119689,132,,,1.0,1.0,1.0,-0.01243555492377868,7.990152544764629,-0.13568372908348958,1.0,1.0,False,False,False,False,-0.01243555492377868,7.990152544764629,-0.01243555492377868,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.449225091635989,-0.01243555492377868,False,False,False,False,0.05210211361527972,14.489677066866713,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.9255939389619543,0.9255939389619543,False,0.009367302192642368,0.009367302192642368,0.009367302192642368,0.0,0.0,0.0,0.0,0.009367302192642368,7.325790459959433,586,0,False,276,258,0.13321830163362502,,,0.9255939389619543,0.13321830163362502,-0.12765559155807815,-0.5844780396223312,0.9255939389619543,0.08264273356706187,0.16634241727257448,0.6586627548407644,0.748011141757774,132,,,1.0,1.0,1.0,0.009367302192642368,8.06499871821675,-0.12758741738379697,1.0,1.0,False,False,False,False,0.009367302192642368,8.06499871821675,0.009367302192642368,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.509636931977715,0.009367302192642368,False,False,False,False,0.059559639236598905,11.296514794928457,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.9224808486664211,0.9224808486664211,False,0.002586413527595255,0.002586413527595255,0.002586413527595255,0.0,0.0,0.0,0.0,0.002586413527595255,7.3447379835054,586,0,False,276,258,0.25199209164600456,,,0.9224808486664211,0.25199209164600456,-0.1495987407155297,-0.5954637130634213,0.9224808486664211,0.179018633597829,0.25700774287625283,0.6875545011394065,0.7584604916904581,132,,,1.0,1.0,1.0,0.002586413527595255,8.085858140001584,-0.1253309976784741,1.0,1.0,False,False,False,False,0.002586413527595255,8.085858140001584,0.002586413527595255,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.526473544998316,0.002586413527595255,False,False,False,False,0.05963731459157118,10.531211332601385,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.9808664115331769,0.9808664115331769,False,0.011836045907126058,0.011836045907126058,0.011836045907126058,0.0,0.0,0.0,0.0,0.011836045907126058,7.431670639453983,586,0,False,276,258,0.37427259883445907,,,0.9808664115331769,0.37427259883445907,-0.17408189623710835,-0.6396241015726126,0.9808664115331769,0.27686220966109587,0.36903852283290295,0.7205051474276819,0.7837821788819177,132,,,1.0,1.0,1.0,0.011836045907126058,8.18156272814515,-0.11497837521345644,1.0,1.0,False,False,False,False,0.011836045907126058,8.18156272814515,0.011836045907126058,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.60372118548856,0.011836045907126058,False,False,False,False,0.06941074407377967,11.330091085841095,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.952894161834765,0.952894161834765,False,-0.008848235088986689,-0.008848235088986689,-0.008848235088986689,0.0,0.0,0.0,0.0,-0.008848235088986689,7.365913470532174,586,0,False,276,258,0.5120271218634904,,,0.952894161834765,0.5120271218634904,-0.17704329010181297,-0.6567520656092136,0.952894161834765,0.3756744455470924,0.4063823589037202,0.7555582113154112,0.7838249217681967,132,,,1.0,1.0,1.0,-0.008848235088986578,8.109170337731232,-0.12280925460840464,1.0,1.0,False,False,False,False,-0.008848235088986578,8.109170337731232,-0.008848235088986689,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.545289907977235,-0.008848235088986689,False,False,False,False,0.05750439261290241,10.11251276911067,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.9121353012242188,0.9121353012242188,False,0.0012103743963962632,0.0012103743963962632,0.0012103743963962632,0.0,0.0,0.0,0.0,0.0012103743963962632,7.374828983602977,586,0,False,276,258,0.6690184851683993,,,0.9121353012242188,0.6690184851683993,-0.19961755884943078,-0.6609646244627037,0.9121353012242188,0.46995005116968624,0.5016267427570951,0.7775664709968066,0.7775175235859664,132,,,1.0,1.0,1.0,0.0012103743963962632,8.118985469884038,-0.1217475253894269,1.0,1.0,False,False,False,False,0.0012103743963962632,8.118985469884038,0.0012103743963962632,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.553212159298842,0.0012103743963962632,False,False,False,False,0.056523052851262356,8.423371650803274,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.8309151929147656,0.8309151929147656,False,-0.003778002431218841,-0.003778002431218841,-0.003778002431218841,0.0,0.0,0.0,0.0,-0.003778002431218841,7.346966861773102,586,0,False,276,258,0.8187748075057331,,,0.8309151929147656,0.8187748075057331,-0.2051479538731278,-0.6425868588246298,0.8309151929147656,0.5557701402808706,0.5543030095067966,0.7545239551388747,0.7447246351270074,132,,,1.0,1.0,1.0,-0.00377800243121873,8.088311923039786,-0.1250655653737296,1.0,1.0,False,False,False,False,-0.00377800243121873,8.088311923039786,-0.003778002431218841,0.0,0.0,EWJ,EWJ,EWJ,EWJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,621,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.528454107828718,-0.003778002431218841,False,False,False,False,0.05063596478213306,6.522152947016039,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,286,262,617,1.0,1.0
2024-01-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,QQQ,0.25,QQQ,2024-01-26,0,QQQ,0.25,True,False,QQQ,0.9076050015834569,0.6987493187444747,False,-0.008040063040519074,-0.008040063040519074,-0.008040063040519074,0.0,0.0,1.25,0.00125,-0.009280012961718431,7.278786914066532,587,0,False,277,258,0.9076050015834569,,,0.6987493187444747,0.9076050015834569,-0.20674436184233425,-0.6490590089429984,0.6987493187444747,0.6207028404628974,0.5890251933158679,0.7799747105503716,0.6508286133140226,132,,,1.0,1.0,1.0,-0.00928001296171832,8.013252283555556,-0.1331849682677151,1.0,1.0,False,False,False,False,-0.00928001296171832,8.013252283555556,-0.008040063040519074,1.25,0.00125,EWJ,QQQ,EWJ,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,622,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.467869969088084,-0.009280012961718431,False,False,False,False,0.06552159866823781,11.837281142858059,True,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2024-01-26,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2024-01-26,0,True,False,287,262,618,1.0,1.0
2024-01-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2024-01-26,1,,,False,False,QQQ,1.0424972823377465,1.0424972823377465,False,0.010240417906661747,0.0026480822620412736,0.002560104476665437,8.797778537583678e-05,0.75,0.0,0.0,0.0026480822620413846,7.298061740582851,587,0,False,277,258,1.0424972823377465,,,0.6467725279561336,1.0424972823377465,-0.18349211475286176,-0.6890422591445841,0.6467725279561336,0.6899912278742644,0.4993093619067017,0.7988479522779287,0.6326592146700722,132,,,1.0,1.0,1.0,0.0026480822620413846,8.034472034788902,-0.130889570757714,1.0,1.0,False,False,False,False,0.0026480822620413846,8.034472034788902,0.0026480822620412736,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,0.2518930709036743,0.2518930709036743,0.2518930709036743,0.0,0.0,0.0,622,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.484997420826416,0.0026480822620413846,False,False,False,False,0.07367216022903778,16.28649203934833,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2024-01-26,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2024-01-26,1,False,False,287,262,618,1.0,1.0
2024-01-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,1.094195843540248,1.094195843540248,False,-0.00665661394102357,-0.001588999206296353,-0.0016641534852558926,8.775572112828385e-05,0.7481069290963257,0.7493854577149731,0.0007493854577149731,-0.0023371938911138646,7.281004755265789,588,0,False,277,259,1.094195843540248,,,0.572107830304982,1.094195843540248,-0.15470422261968142,-0.7383828895782625,0.572107830304982,0.7327516101765,0.38181966521581157,0.7982339306859471,0.5879142025395556,132,,,1.0,1.0,1.0,-0.002324993568105116,8.015791938984897,-0.13291024691567532,1.0,1.0,False,False,False,False,-0.002324993568105116,8.015791938984897,-0.0015761756998800558,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.2518930709036743,1.0,1.0,0.2506145422850269,0.7493854577149731,0.7493854577149731,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.469840724470572,-0.0023371938911138646,False,False,False,False,0.0639895040716838,16.432157808491013,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,287,263,619,1.0,1.0
2024-01-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.981810575489968,0.981810575489968,False,-0.019586121479053586,-0.019586121479053586,-0.019586121479053586,0.0,0.0,0.0,0.0,-0.019586121479053586,7.138398111639586,588,0,False,277,259,0.981810575489968,,,0.5263620851937751,0.981810575489968,-0.12569993634498833,-0.7743279946408828,0.5263620851937751,0.6755306073758353,0.27627063964466814,0.8115738310003454,0.5672678949704031,132,,,1.0,1.0,1.0,-0.019586121479053586,7.858793664317121,-0.1498931721528275,1.0,1.0,False,False,False,False,-0.019586121479053586,7.858793664317121,-0.019586121479053586,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.343121638090963,-0.019586121479053586,False,False,False,False,0.041187442033962185,11.29029868866845,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
2024-02-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9469565302705996,0.9469565302705996,False,0.01177546605208768,0.01177546605208768,0.01177546605208768,0.0,0.0,0.0,0.0,0.01177546605208768,7.222456076269485,588,0,False,277,259,0.9469565302705996,,,0.5332348941693281,0.9469565302705996,-0.06243095087127726,-0.7896493139233381,0.5332348941693281,0.6767969985542424,0.05919666376158017,0.8341807596023726,0.5883256716963536,132,,,1.0,1.0,1.0,0.01177546605208768,7.951334622321649,-0.1398827680608652,1.0,1.0,False,False,False,False,0.01177546605208768,7.951334622321649,0.01177546605208768,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.417814851604566,0.01177546605208768,False,False,False,False,0.05126566487563622,6.452262386472037,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
2024-02-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0095410047456639,1.0095410047456639,False,0.016900591110160068,0.016900591110160068,0.016900591110160068,0.0,0.0,0.0,0.0,0.016900591110160068,7.344519853225607,588,0,False,277,259,1.0095410047456639,,,0.4957152534542084,1.0095410047456639,-0.03337930135426803,-0.8136169548629022,0.4957152534542084,0.7209633412505443,0.018567194343956928,0.8491626988273322,0.5773816533414156,132,,,1.0,1.0,1.0,0.016900591110160068,8.085716877553565,-0.12534627841705914,1.0,1.0,False,False,False,False,0.016900591110160068,8.085716877553565,0.016900591110160068,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.5262797162322475,0.016900591110160068,False,False,False,False,0.06638107792666692,3.4039079435184187,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
2024-02-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.03139720906151,1.03139720906151,False,-0.0013054119736152225,-0.0013054119736152225,-0.0013054119736152225,0.0,0.0,0.0,0.0,-0.0013054119736152225,7.334932229068751,588,0,False,277,259,1.03139720906151,,,0.4300812174799542,1.03139720906151,-0.023960189254884412,-0.8229125863505531,0.4300812174799542,0.7506438979387842,0.010729324942951868,0.8661578113015984,0.5280112115411134,132,,,1.0,1.0,1.0,-0.0013054119736152225,8.075161685926345,-0.12648806185798067,1.0,1.0,False,False,False,False,-0.0013054119736152225,8.075161685926345,-0.0013054119736152225,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.5177602325475155,-0.0013054119736152225,False,False,False,False,0.06274305803254543,2.4667670471919156,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
2024-02-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0069481460356924,1.0069481460356924,False,-0.0020073086883160007,-0.0020073086883160007,-0.0020073086883160007,0.0,0.0,0.0,0.0,-0.0020073086883160007,7.3202087558771325,588,0,False,277,259,1.0069481460356924,0.002370999472283142,,0.3672914313518594,1.0069481460356924,0.002370999472283142,-0.781087941698199,0.3672914313518594,0.7607687953832136,0.00011666907062224396,0.7467334268981812,0.47449442908739425,132,,,1.0,1.0,1.0,-0.0020073086883160007,8.058952343714628,-0.1282414699607609,1.0,1.0,False,False,False,False,-0.0020073086883160007,8.058952343714628,-0.0020073086883160007,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.504677075804362,-0.0020073086883160007,False,False,False,False,0.05836395014057083,0.8814396856616779,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
2024-02-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0253779431567587,1.0253779431567587,False,0.010290427871782803,0.010290427871782803,0.010290427871782803,0.0,0.0,0.0,0.0,0.010290427871782803,7.395536836085879,588,0,False,277,259,1.0253779431567587,0.022689558998480797,,0.33390911840577897,1.0253779431567587,0.022689558998480797,-0.7061020662272137,0.33390911840577897,0.7828299500178494,0.011678507890416578,0.5372374866922206,0.46401963266994795,132,,,1.0,1.0,1.0,0.010290427871782803,8.141882411529759,-0.11927070168578069,1.0,1.0,False,False,False,False,0.010290427871782803,8.141882411529759,0.010290427871782803,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.571612986082166,0.010290427871782803,False,False,False,False,0.0671581117837734,1.2345885323718992,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
2024-02-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0200062890190997,1.0200062890190997,False,0.0018516824149878985,0.0018516824149878985,0.0018516824149878985,0.0,0.0,0.0,0.0,0.0018516824149878985,7.409231021594654,588,0,False,277,259,1.0200062890190997,0.035508971488734664,,0.2857907310845278,1.0200062890190997,0.035508971488734664,-0.5987297162289453,0.2857907310845278,0.7959070377838884,0.03127137829024529,0.3200371773620748,0.4294933706480014,132,,,1.0,1.0,1.0,0.0018516824149878985,8.156958592016087,-0.11763987073172766,1.0,1.0,False,False,False,False,0.0018516824149878985,8.156958592016087,0.0018516824149878985,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.5837815262866,0.0018516824149878985,False,False,False,False,0.06701924445719865,1.4888978195208884,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
2024-02-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9814910775664663,0.9814910775664663,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.409231021594654,588,0,False,277,259,0.9814910775664663,0.04427711471558604,,0.23788574271404772,0.9814910775664663,0.04427711471558604,-0.4489969273309652,0.23788574271404772,0.7992762450707988,0.05265147274334492,0.13913948960273048,0.3931779107217097,132,,,1.0,1.0,1.0,0.0,8.156958592016087,-0.11763987073172766,1.0,1.0,False,False,False,False,0.0,8.156958592016087,0.0,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.5837815262866,0.0,False,False,False,False,0.06492706374659596,1.1101828008989663,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
2024-02-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8404774665498533,0.8404774665498533,False,-0.012638899985150442,-0.012638899985150442,-0.012638899985150442,0.0,0.0,0.0,0.0,-0.012638899985150442,7.3155864917458455,588,0,False,277,259,0.8404774665498533,0.032579415733494654,,0.29352355926320084,0.8404774665498533,0.032579415733494654,-0.2707491892243491,0.29352355926320084,0.7422327686293033,0.030177753842015265,0.03953132996977482,0.4355748978176912,132,,,1.0,1.0,1.0,-0.012638899985150442,8.053863608188582,-0.1287919321564338,1.0,1.0,False,False,False,False,-0.012638899985150442,8.053863608188582,-0.012638899985150442,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,623,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.500569770051783,-0.012638899985150442,False,False,False,False,0.04964876463092627,-1.8062229282857145,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,287,263,619,1.0,1.0
