date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_DBMF,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_DBMF,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_DBMF,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2021-06-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.1081844050573784,2.1081844050573784,False,-0.0044313041461636615,-0.0044313041461636615,-0.0044313041461636615,0.0,0.0,0.0,0.0,-0.0044313041461636615,8.672377322117025,449,0,False,205,190,0.32547405462034096,0.7289781811007399,2.1081844050573784,0.3148504426549563,0.32547405462034096,0.7289781811007399,2.1081844050573784,0.3148504426549563,0.22603394983095337,0.7127065684853348,0.739933249957468,0.5544728944219476,71,,,1.0,1.0,1.0,-0.0044313041461636615,9.331666279814096,-0.024425601279392972,1.0,1.0,False,False,False,False,-0.0044313041461636615,9.331666279814096,-0.0044313041461636615,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,489,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.350188792150323,-0.0044313041461636615,False,False,False,False,0.10262379491502482,52.991589474430725,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,216,196,484,1.0,1.0
2021-06-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.8443673827303053,1.8443673827303053,False,-0.006093407466538192,-0.006093407466538192,-0.006093407466538192,0.0,0.0,0.0,0.0,-0.006093407466538192,8.619532993389802,449,0,False,205,190,0.4177796513627583,0.6172898394647179,1.8443673827303053,0.3083247171696568,0.4177796513627583,0.6172898394647179,1.8443673827303053,0.3083247171696568,0.3546467704101728,0.6580453151179413,0.6942229959663047,0.5647682069415259,71,,,1.0,1.0,1.0,-0.006093407466538303,9.274804634829433,-0.030370173604720718,1.0,1.0,False,False,False,False,-0.006093407466538303,9.274804634829433,-0.006093407466538192,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,489,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.305401096883769,-0.006093407466538192,False,False,False,False,0.09259698357036283,39.940490014299534,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,216,196,484,1.0,1.0
2021-06-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.5893018980898663,1.5893018980898663,False,-0.00029483521018069947,-0.00029483521018069947,-0.00029483521018069947,0.0,0.0,0.0,0.0,-0.00029483521018069947,8.616991651568036,449,0,False,205,190,0.4920762838874051,0.5034567079338408,1.5893018980898663,0.33500261132004905,0.4920762838874051,0.5034567079338408,1.5893018980898663,0.33500261132004905,0.4778784047246356,0.5846420891250123,0.6419817198286116,0.6120671630424418,71,,,1.0,1.0,1.0,-0.00029483521018069947,9.272070095855538,-0.0306560546183835,1.0,1.0,False,False,False,False,-0.00029483521018069947,9.272070095855538,-0.00029483521018069947,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,489,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.303247207415915,-0.00029483521018069947,False,False,False,False,0.08942420376238203,28.394794779157177,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,216,196,484,1.0,1.0
2021-06-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.5531760276033602,1.5531760276033602,False,0.02428088561447006,0.02428088561447006,0.02428088561447006,0.0,0.0,0.0,0.0,0.02428088561447006,8.826219840200602,449,0,False,205,190,0.6014165017593718,0.42400139678596127,1.5531760276033602,0.33725709584379837,0.6014165017593718,0.42400139678596127,1.5531760276033602,0.33725709584379837,0.6120586322945185,0.5437824631739285,0.6563466981507633,0.637644677521702,71,,,1.0,1.0,1.0,0.02428088561447006,9.497204169262355,-0.007119525159493323,1.0,1.0,False,False,False,False,0.02428088561447006,9.497204169262355,0.02428088561447006,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,489,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.480576517473379,0.02428088561447006,False,False,False,False,0.11254682560338947,17.7075230456418,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,216,196,484,1.0,1.0
2021-06-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.5034651704151698,1.5034651704151698,False,0.0039528109791173716,0.0039528109791173716,0.0039528109791173716,0.0,0.0,0.0,0.0,0.0039528109791173716,8.86110821888905,449,0,False,205,190,0.6986165822896944,0.3000382957296144,1.5034651704151698,0.32345548606739105,0.6986165822896944,0.3000382957296144,1.5034651704151698,0.32345548606739105,0.7200096487025612,0.38233391011657303,0.6687819840459135,0.639535696236366,71,,,1.0,1.0,1.0,0.0039528109791173716,9.534744822173534,-0.0031948563175925315,1.0,1.0,False,False,False,False,0.0039528109791173716,9.534744822173534,0.0039528109791173716,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,489,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.510145822461776,0.0039528109791173716,False,False,False,False,0.1128340345948482,11.206750679244413,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,216,196,484,1.0,1.0
2021-06-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.316895490900413,1.316895490900413,False,-0.011007740798309018,-0.011007740798309018,-0.011007740798309018,0.0,0.0,0.0,0.0,-0.011007740798309018,8.763567436429755,449,0,False,205,190,0.7790224480166872,0.16041527083719265,1.316895490900413,0.3377061381253086,0.7790224480166872,0.16041527083719265,1.316895490900413,0.3377061381253086,0.7939802415461901,0.13800960305669996,0.6416697708733914,0.6779917676011924,71,,,1.0,1.0,1.0,-0.011007740798309129,9.429788822593029,-0.014167428965669693,1.0,1.0,False,False,False,False,-0.011007740798309129,9.429788822593029,-0.011007740798309018,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,489,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.427476083890613,-0.011007740798309018,False,False,False,False,0.09694465949542774,6.459730516044157,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,216,196,484,1.0,1.0
2021-06-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.8202340410454241,0.8202340410454241,False,-0.04183909694965471,-0.04183909694965471,-0.04183909694965471,0.0,0.0,0.0,0.0,-0.04183909694965471,8.396907688832133,449,0,False,205,190,0.79851516665798,,0.8202340410454241,0.28397532919373814,0.79851516665798,-0.005722063847019121,0.8202340410454241,0.28397532919373814,0.8316562710558484,0.0001470586839282806,0.37039688011648697,0.5675965764108488,71,,,1.0,1.0,1.0,-0.04183909694965471,9.035254973829788,-0.055413773481302386,1.0,1.0,False,False,False,False,-0.04183909694965471,9.035254973829788,-0.04183909694965471,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,489,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.116717191925472,-0.04183909694965471,False,False,False,False,0.048572135689692875,-5.816041581764224,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,216,196,484,1.0,1.0
2021-06-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,QQQ,0.25,QQQ,2021-06-17,0,QQQ,0.25,True,False,QQQ,0.8712075078840016,0.5547466573060487,False,0.020120926473773393,0.020120926473773393,0.020120926473773393,0.0,0.0,1.25,0.00125,0.018845775315681212,8.55515392448238,450,0,False,206,190,0.8712075078840016,,0.5547466573060487,0.17765599946129673,0.8712075078840016,-0.21954347282134945,0.5547466573060487,0.17765599946129673,0.8622932192937278,0.11464435879514479,0.24721615318984658,0.2281908076874326,71,,,1.0,1.0,1.0,0.018845775315681212,9.205531358986477,-0.03761231369004381,1.0,1.0,False,False,False,False,0.018845775315681212,9.205531358986477,0.020120926473773393,1.25,0.00125,CN_CYB_399006,QQQ,CN_CYB_399006,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,490,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.250837245109746,0.018845775315681212,False,False,False,False,0.0431344539349825,10.06614622278631,True,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2021-06-17,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2021-06-17,0,True,False,217,196,485,1.0,1.0
2021-06-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.8514612972307063,0.8514612972307063,False,-0.007847444411656301,-0.0018738833175382386,-0.0019618611029140753,8.797778537583678e-05,0.75,0.7514961939664431,0.0007514961939664431,-0.002623971295323546,8.532705446157463,451,0,False,206,191,0.8514612972307063,,0.42420868284605073,0.05615365472290956,0.8514612972307063,-0.3782651006855956,0.42420868284605073,0.05615365472290956,0.8695742688535495,0.2635757016740976,0.19539254037664033,0.019964402762006395,71,,,1.0,1.0,1.0,-0.0026224779050501024,9.181390056393289,-0.040136154133483926,1.0,1.0,False,False,False,False,-0.0026224779050501024,9.181390056393289,-0.0018738833175382386,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,1.0,1.0,0.24850380603355696,0.7514961939664431,0.7514961939664431,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.231811256311515,-0.002623971295323546,False,False,False,False,0.033393764415100335,9.595656376769881,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,217,197,486,1.0,1.0
2021-06-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8513748479672869,0.8513748479672869,False,0.0062151824773790665,0.0062151824773790665,0.0062151824773790665,0.0,0.0,0.0,0.0,0.0062151824773790665,8.585737767531057,451,0,False,206,191,0.8513748479672869,,0.3609973795750252,,0.8513748479672869,-0.46484435869654983,0.3609973795750252,-0.006744990074352808,0.8816832013230744,0.3890856045131813,0.17709959767897265,0.0003156290827593944,71,,,1.0,1.0,1.0,0.0062151824773790665,9.238454070989766,-0.03417042517798474,1.0,1.0,False,False,False,False,0.0062151824773790665,9.238454070989766,0.0062151824773790665,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.276758282911454,0.0062151824773790665,False,False,False,False,0.038451476751803826,8.432295172738618,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-06-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8886383256601516,0.8886383256601516,False,0.009321713441276636,0.009321713441276636,0.009321713441276636,0.0,0.0,0.0,0.0,0.009321713441276636,8.665771554681928,451,0,False,206,191,0.8886383256601516,,0.3255769000667461,,0.8886383256601516,-0.5332352838440805,0.3255769000667461,-0.04648939242214145,0.889982289473764,0.5042101644809018,0.17130262338530056,0.016818866591777337,71,,,1.0,1.0,1.0,0.009321713441276636,9.324572292479928,-0.025167238648383883,1.0,1.0,False,False,False,False,0.009321713441276636,9.324572292479928,0.009321713441276636,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.344590138406191,0.009321713441276636,False,False,False,False,0.04651594414929083,10.607056349462647,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-06-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9144588209121904,0.9144588209121904,False,0.0004890042796243943,0.0004890042796243943,0.0004890042796243943,0.0,0.0,0.0,0.0,0.0004890042796243943,8.670009154058414,451,0,False,206,191,0.9144588209121904,,0.3485630638539219,,0.9144588209121904,-0.5806874519311365,0.3485630638539219,-0.08287585341343362,0.9002569141634894,0.5971768300333102,0.1993771299503111,0.05790407361862604,71,,,1.0,1.0,1.0,0.0004890042796243943,9.329132048236618,-0.024690541256164877,1.0,1.0,False,False,False,False,0.0004890042796243943,9.329132048236618,0.0004890042796243943,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.348181674415958,0.0004890042796243943,False,False,False,False,0.04512746543328272,12.380981218338247,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-06-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9671860717241867,0.9671860717241867,False,0.006182767646687015,0.006182767646687015,0.006182767646687015,0.0,0.0,0.0,0.0,0.006182767646687015,8.723613806152606,451,0,False,206,191,0.9671860717241867,,0.32022877291890284,,0.9671860717241867,-0.6125247259891777,0.32022877291890284,-0.08203525173527026,0.9083473100406494,0.6683389506131674,0.19111464987511717,0.0603025042493085,71,,,1.0,1.0,1.0,0.006182767646687015,9.386811904036126,-0.01866042948913571,1.0,1.0,False,False,False,False,0.006182767646687015,9.386811904036126,0.006182767646687015,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.393613774334516,0.006182767646687015,False,False,False,False,0.04954306201086234,14.94323672437628,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-06-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.983698249703246,0.983698249703246,False,-0.0012289192359022927,-0.0012289192359022927,-0.0012289192359022927,0.0,0.0,0.0,0.0,-0.0012289192359022927,8.712893189339642,451,0,False,206,191,0.983698249703246,,0.39506405691663193,,0.983698249703246,-0.6277749858755973,0.39506405691663193,-0.08645693956098954,0.9176252915816159,0.7144050233550518,0.2469756184233548,0.07200988893216731,71,,,1.0,1.0,1.0,-0.0012289192359022927,9.37527627032346,-0.019866416564288558,1.0,1.0,False,False,False,False,-0.0012289192359022927,9.37527627032346,-0.0012289192359022927,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.384527620144404,-0.0012289192359022927,False,False,False,False,0.046483548913879735,15.904826189671471,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-06-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0648170031317052,1.0648170031317052,False,0.012161599888276697,0.012161599888276697,0.012161599888276697,0.0,0.0,0.0,0.0,0.012161599888276697,8.818855910177682,451,0,False,206,191,1.0648170031317052,,0.5594597348469905,,1.0648170031317052,-0.6347671106090464,0.5594597348469905,-0.11184953337679182,0.9186046929243707,0.745277342030764,0.32228075851680293,0.12786285964074406,71,,,1.0,1.0,1.0,0.012161599888276697,9.489294629165189,-0.00794642408548063,1.0,1.0,False,False,False,False,0.012161599888276697,9.489294629165189,0.012161599888276697,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.474335290424528,0.012161599888276697,False,False,False,False,0.0571966588753543,18.472610943311242,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-06-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.149699693368908,1.149699693368908,False,0.0036185816027800577,0.0036185816027800577,0.0036185816027800577,0.0,0.0,0.0,0.0,0.0036185816027800577,8.850767659931819,451,0,False,206,191,1.149699693368908,,0.7035024825194076,,1.149699693368908,-0.6477137752495157,0.7035024825194076,-0.13152354028675584,0.924185770333679,0.7814590407211773,0.39196763326538664,0.18891361974179977,71,,,1.0,1.0,1.0,0.0036185816027800577,9.523632416133646,-0.004356597266704121,1.0,1.0,False,False,False,False,0.0036185816027800577,9.523632416133646,0.0036185816027800577,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.501381782599468,0.0036185816027800577,False,False,False,False,0.05885780054504908,20.756059850021725,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-06-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.1995979039415663,1.1995979039415663,False,-0.0015773715959551682,-0.0015773715959551682,-0.0015773715959551682,0.0,0.0,0.0,0.0,-0.0015773715959551682,8.836806710422644,451,0,False,206,191,1.1995979039415663,,0.9697357770619204,,1.1995979039415663,-0.6462992087861106,0.9697357770619204,-0.14386250703251857,0.9358847694986926,0.7943035548947955,0.4643652936754339,0.23901786936509162,71,,,1.0,1.0,1.0,-0.0015773715959551682,9.50861010887012,-0.005927096889875694,1.0,1.0,False,False,False,False,-0.0015773715959551682,9.50861010887012,-0.0015773715959551682,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.4895493160451805,-0.0015773715959551682,False,False,False,False,0.055316247731453494,21.22081000928156,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-07-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.223120439774278,1.223120439774278,False,0.00039507680885830787,0.00039507680885830787,0.00039507680885830787,0.0,0.0,0.0,0.0,0.00039507680885830787,8.840297927818296,451,0,False,206,191,1.223120439774278,,1.1730641555122028,,1.223120439774278,-0.6341106333688908,1.1730641555122028,-0.127994050063983,0.9455143835311216,0.7854605959264014,0.5316335738262365,0.19775736830353097,71,,,1.0,1.0,1.0,0.00039507680885830787,9.51236674020861,-0.0055343617395424705,1.0,1.0,False,False,False,False,0.00039507680885830787,9.51236674020861,0.00039507680885830787,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.492508263288751,0.00039507680885830787,False,False,False,False,0.05414414431413572,21.319965452700636,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-07-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.3139898937381025,1.3139898937381025,False,0.011478776577446004,0.011478776577446004,0.011478776577446004,0.0,0.0,0.0,0.0,0.011478776577446004,8.941773732609782,451,0,False,206,191,1.3139898937381025,,1.0823247521460053,,1.3139898937381025,-0.6071754368994234,1.0823247521460053,-0.08547589422473822,0.954071728553685,0.741490818924079,0.5045686600945264,0.08172218126783459,71,,,1.0,1.0,1.0,0.011478776577446004,9.621557072742192,0.0,1.0,1.0,False,False,False,False,0.011478776577446004,9.621557072742192,0.011478776577446004,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.57851309164771,0.011478776577446004,False,False,False,False,0.06442764394685274,19.98425873716314,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-07-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.3650123100218772,1.3650123100218772,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.941773732609782,451,0,False,206,191,1.3650123100218772,,1.0372047685195747,,1.3650123100218772,-0.5743965174028933,1.0372047685195747,-0.044198486454710695,0.9635405122958604,0.6876908217727075,0.49925757407604676,0.020563186029954328,71,,,1.0,1.0,1.0,0.0,9.621557072742192,0.0,1.0,1.0,False,False,False,False,0.0,9.621557072742192,0.0,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.57851309164771,0.0,False,False,False,False,0.06294472897759418,20.2524863138,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-07-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.413476012789661,1.413476012789661,False,0.004321571646393574,0.004321571646393574,0.004321571646393574,0.0,0.0,0.0,0.0,0.004321571646393574,8.980416248441095,451,0,False,206,191,1.413476012789661,,0.8587657700129852,,1.413476012789661,-0.5284513701251956,0.8587657700129852,-0.04215530491165431,0.9710215368824694,0.6031688275206011,0.4043789184303307,0.01988366610094272,71,,,1.0,1.0,1.0,0.004321571646393574,9.663137320981912,0.0,1.0,1.0,False,False,False,False,0.004321571646393574,9.663137320981912,0.004321571646393574,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.6112641789463975,0.004321571646393574,False,False,False,False,0.06601365604705656,20.69177291354384,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
2021-07-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.4379217391091257,1.4379217391091257,False,0.0021101938312253488,0.0021101938312253488,0.0021101938312253488,0.0,0.0,0.0,0.0,0.0021101938312253488,8.999366667410392,451,0,False,206,191,1.4379217391091257,,0.9271824553505545,,1.4379217391091257,-0.4698134622312724,0.9271824553505545,-0.046897761607669564,0.9761280676921746,0.49401485576694715,0.4492827469295384,0.026032072006029083,71,,,1.0,1.0,1.0,0.0021101938312253488,9.68352841374693,0.0,1.0,1.0,False,False,False,False,0.0021101938312253488,9.68352841374693,0.0021101938312253488,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,7.6273254216646365,0.0021101938312253488,False,False,False,False,0.06688129764702744,20.518871586229135,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,217,197,486,1.0,1.0
