date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_AGG,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_AGG,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_AGG,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2021-09-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.63149354032598,0.63149354032598,False,-0.007589543637949281,-0.007589543637949281,-0.007589543637949281,0.0,0.0,0.0,0.0,-0.007589543637949281,7.254967925719953,501,0,False,244,225,0.63149354032598,0.2333449664537539,,0.017575608694301748,0.63149354032598,0.2333449664537539,-0.4542032447019311,0.017575608694301748,0.6909340022716111,0.24628291902037036,0.44026968888051177,0.07681573362626071,86,,,1.0,1.0,1.0,-0.007589543637949281,7.8653389147897785,-0.06350473315477267,1.0,1.0,False,False,False,False,-0.007589543637949281,7.8653389147897785,-0.007589543637949281,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,539,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.1429655528791205,-0.007589543637949281,False,False,False,False,0.030094488643516826,5.566175609946407,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,255,231,536,1.0,1.0
2021-09-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5415933247814138,0.5415933247814138,False,-0.000690551394851191,-0.000690551394851191,-0.000690551394851191,0.0,0.0,0.0,0.0,-0.000690551394851191,7.249957997499246,501,0,False,244,225,0.5415933247814138,0.1811794510847191,,0.021442394472132476,0.5415933247814138,0.1811794510847191,-0.41783681265748585,0.021442394472132476,0.5978264790409866,0.17628994978474177,0.41194864730282144,0.12174704028799632,86,,,1.0,1.0,1.0,-0.000690551394851191,7.8599074940311935,-0.06415143126756417,1.0,1.0,False,False,False,False,-0.000690551394851191,7.8599074940311935,-0.000690551394851191,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,539,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.138723519448057,-0.000690551394851191,False,False,False,False,0.027885046399018343,3.453107590652233,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,255,231,536,1.0,1.0
2021-09-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.44207263366926197,0.44207263366926197,False,-0.0028431606594668812,-0.0028431606594668812,-0.0028431606594668812,0.0,0.0,0.0,0.0,-0.0028431606594668812,7.229345202137969,501,0,False,244,225,0.44207263366926197,0.15172301496356244,,0.03093973210409584,0.44207263366926197,0.15172301496356244,-0.353083964550049,0.03093973210409584,0.4756894000352122,0.1464676662457074,0.3220906215404784,0.2062018753267899,86,,,1.0,1.0,1.0,-0.0028431606594668812,7.837560514257115,-0.06681219910140268,1.0,1.0,False,False,False,False,-0.0028431606594668812,7.837560514257115,-0.0028431606594668812,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,539,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.121270142238218,-0.0028431606594668812,False,False,False,False,0.023672253757234252,-0.7179442054390122,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,255,231,536,1.0,1.0
2021-09-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.3844054923330831,0.3844054923330831,False,0.007434947976062034,0.007434947976062034,0.007434947976062034,0.0,0.0,0.0,0.0,0.007434947976062034,7.283095007616859,501,0,False,244,225,0.3844054923330831,0.09289313415797529,,0.034100094646793755,0.3844054923330831,0.09289313415797529,-0.3168280588639957,0.034100094646793755,0.4208882206945709,0.06893626128518038,0.2895157873641485,0.24678671635815008,86,,,1.0,1.0,1.0,0.007434947976062034,7.895832368939854,-0.05987399634982593,1.0,1.0,False,False,False,False,0.007434947976062034,7.895832368939854,0.007434947976062034,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,539,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.16678146729318,0.007434947976062034,False,False,False,False,0.029864003665354133,-5.648805396289934,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,255,231,536,1.0,1.0
2021-09-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.3297277699109227,0.3297277699109227,False,0.0006876349723810016,0.0006876349723810016,0.0006876349723810016,0.0,0.0,0.0,0.0,0.0006876349723810016,7.28810311845127,501,0,False,244,225,0.3297277699109227,,,0.02987765576020207,0.3297277699109227,-0.03925332492844058,-0.3367071401098721,0.02987765576020207,0.36667849789588536,0.010300308508125577,0.3296185274772665,0.21317942945690538,86,,,1.0,1.0,1.0,0.0006876349723810016,7.901261819412795,-0.059227532831271246,1.0,1.0,False,False,False,False,0.0006876349723810016,7.901261819412795,0.0006876349723810016,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,539,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.1710219618971225,0.0006876349723810016,False,False,False,False,0.029244101981034776,-10.15113753113381,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,255,231,536,1.0,1.0
2021-09-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.22297187994999845,0.22297187994999845,False,-0.011842185540678951,-0.011842185540678951,-0.011842185540678951,0.0,0.0,0.0,0.0,-0.011842185540678951,7.201796049082969,501,0,False,244,225,0.22297187994999845,,,0.02292868844088325,0.22297187994999845,-0.14309688353456496,-0.30452277893047663,0.02292868844088325,0.2050961091880894,0.11843777448616222,0.2977357272768547,0.14168571232888472,86,,,1.0,1.0,1.0,-0.011842185540678951,7.8076936109418265,-0.0703683349390456,1.0,1.0,False,False,False,False,-0.011842185540678951,7.8076936109418265,-0.011842185540678951,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,539,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.097943574848732,-0.011842185540678951,False,False,False,False,0.015932965717159187,-15.029116759712736,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,255,231,536,1.0,1.0
2021-09-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.09161994190076772,0.09161994190076772,False,-0.010299402809432756,-0.010299402809432756,-0.010299402809432756,0.0,0.0,0.0,0.0,-0.010299402809432756,7.127621850622082,501,0,False,244,225,0.09161994190076772,,,0.02678040616945032,0.09161994190076772,-0.1917449121244006,-0.2989336901949968,0.02678040616945032,0.03808407293704785,0.21889629791050103,0.30847746848773383,0.1879738588367822,86,,,1.0,1.0,1.0,-0.010299402809432756,7.727279029430102,-0.07994298592191207,1.0,1.0,False,False,False,False,-0.010299402809432756,7.727279029430102,-0.010299402809432756,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,539,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.035138397662172,-0.010299402809432756,False,False,False,False,0.004729057899412359,-19.23224572428204,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,255,231,536,1.0,1.0
2021-09-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.018321687417102384,0.018321687417102384,False,0.009226886505241838,0.009226886505241838,0.009226886505241838,0.0,0.0,0.0,0.0,0.009226886505241838,7.193387608490053,501,0,False,244,225,0.018321687417102384,,,0.01296975103487119,0.018321687417102384,-0.2584502329015901,-0.28126169871670614,0.01296975103487119,0.0017992325590692193,0.3549178634696005,0.2950076066565489,0.039709885444598636,86,,,1.0,1.0,1.0,0.009226886505241838,7.798577756028989,-0.0714537242746619,1.0,1.0,False,False,False,False,0.009226886505241838,7.798577756028989,0.009226886505241838,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,539,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.090823934700828,0.009226886505241838,False,False,False,False,0.013155664986558513,-21.516480216185542,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,255,231,536,1.0,1.0
2021-09-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,0.0009384143971615799,0.0009384143971615799,0.0009384143971615799,0.0,0.0,1.0,0.001,-6.252401723561007e-05,7.192937848999238,502,0,False,244,225,,,,,-0.04033555468041161,-0.309955432202905,-0.24556678666581977,-0.00425850472866629,0.010282048308088543,0.4691999075750676,0.2396257034705609,0.003170538812278134,86,,,1.0,1.0,1.0,-6.252401723561007e-05,7.798090157618957,-0.07151178071800945,1.0,1.0,False,False,False,False,-6.252401723561007e-05,7.798090157618957,0.0009384143971615799,1.0,0.001,QQQ,CASH,QQQ,CASH,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.090443111920156,-6.252401723561007e-05,False,False,False,False,,,False,False,0.0,CASH,1.0,0.0,CASH,0.0,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-09-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,7.193781607322306,502,0,False,244,225,,,,,-0.11523365239474226,-0.3432912959369231,-0.1925972310272377,-0.023639982808473792,0.09128878321304357,0.5600173432195239,0.15044299000770045,0.06950059735570036,86,,,1.0,1.0,1.0,0.00011730371383444904,7.799004902555262,-0.07140286560163611,1.0,1.0,False,False,False,False,0.00011730371383444904,7.799004902555262,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.091157543516082,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-09-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,7.1946254646213585,502,0,False,244,225,,,,,-0.25421713577798777,-0.3883835529814983,-0.1607583650062242,-0.053812832921503406,0.2751707319610892,0.6504630666152706,0.11188181089405758,0.19469255557831167,86,,,1.0,1.0,1.0,0.00011730371383444904,7.799919754794544,-0.07129393770911518,1.0,1.0,False,False,False,False,0.00011730371383444904,7.799919754794544,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.091872058917487,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-09-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,7.195469420908006,502,0,False,244,225,,,,,-0.3578514543066993,-0.42964470136598343,-0.1601341079114903,-0.07630480887114732,0.4375097150531855,0.7256080771357745,0.12033126389490845,0.30401233197326927,86,,,1.0,1.0,1.0,0.00011730371383444904,7.800834714349392,-0.07118499703894787,1.0,1.0,False,False,False,False,0.00011730371383444904,7.800834714349392,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.092586658134203,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-09-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,7.196313476193861,502,0,False,244,225,,,,,-0.43746430963893235,-0.42375799618959364,-0.08922629764717716,-0.09492310121019976,0.564062914644444,0.7312749378982704,0.03675384032188245,0.40031585281913484,86,,,1.0,1.0,1.0,0.00011730371383444904,7.801749781232394,-0.07107604358963537,1.0,1.0,False,False,False,False,0.00011730371383444904,7.801749781232394,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.09330134117606,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-10-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,7.197157630490536,502,0,False,244,225,,,,,-0.47606214256547863,-0.4123190755930668,-0.02255604847191761,-0.12384232089668146,0.654058614078493,0.7201179414456675,0.0023483962021146887,0.492158571302285,86,,,1.0,1.0,1.0,0.00011730371383444904,7.80266495545614,-0.07096707735967867,1.0,1.0,False,False,False,False,0.00011730371383444904,7.80266495545614,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.094016108052893,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-10-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,7.198001883809645,502,0,False,244,225,,,,,-0.5140098322108677,-0.3994341327729889,-0.0045527126618322145,-0.15170057455068375,0.7269986050396271,0.7051698463225496,0.00010748492224210704,0.5750472625355828,86,,,1.0,1.0,1.0,0.00011730371383444904,7.803580237033221,-0.0708580983475785,1.0,1.0,False,False,False,False,0.00011730371383444904,7.803580237033221,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.094730958774535,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-10-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,7.198846236162803,502,0,False,244,225,,,,,-0.5447808331053097,-0.37296463156936877,-0.05107086826081475,-0.1630716324235193,0.7858109854687565,0.6467143449212027,0.013269445170706495,0.6382994134254043,86,,,1.0,1.0,1.0,0.00011730371383444904,7.80449562597623,-0.07074910655183542,1.0,1.0,False,False,False,False,0.00011730371383444904,7.80449562597623,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.095445893350821,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-10-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,7.1996906875616276,502,0,False,244,225,,,,,-0.5519888020784389,-0.30192780186712465,-0.018720459622406094,-0.16428108147738518,0.8166818893295538,0.4006253465210784,0.0019393486224809076,0.6621613581478605,86,,,1.0,1.0,1.0,0.00011730371383444904,7.805411122297762,-0.07064010197095005,1.0,1.0,False,False,False,False,0.00011730371383444904,7.805411122297762,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.096160911791587,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,255,231,537,1.0,1.0
2021-10-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CN_CYB_399006,0.25,CN_CYB_399006,2021-10-14,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,0.008966438110096231,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.25,0.00025,-0.0001327256120939868,7.198735104208233,503,0,False,245,225,,,0.008966438110096231,,-0.5225464304517389,-0.21982375045504798,0.008966438110096231,-0.1571734986253519,0.7483849967942516,0.19609738748440275,0.0004699352943173807,0.6367101633984914,86,,,1.0,1.0,1.0,-0.0001327256120939868,7.804375144328909,-0.07076345183227162,1.0,1.0,False,False,False,False,-0.0001327256120939868,7.804375144328909,0.00011730371383444904,0.25,0.00025,CASH,CN_CYB_399006,CASH,CN_CYB_399006,1.0,1.0,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,541,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.095351795103146,-0.0001327256120939868,False,False,False,False,-0.0283200231473818,7.279214239429791,False,False,0.0,CN_CYB_399006,0.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2021-10-14,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2021-10-14,0,True,False,256,231,538,1.0,1.0
2021-10-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2021-10-14,1,,,False,False,CN_CYB_399006,0.09954243857464928,0.09954243857464928,False,0.018840165983774693,0.00479801928131951,0.004710041495943673,8.797778537583678e-05,0.75,0.0,0.0,0.00479801928131951,7.233274774039336,503,0,False,245,225,,,0.09954243857464928,,-0.4758698646737941,-0.18032435452970763,0.09954243857464928,-0.15542915998411133,0.6241327366493914,0.14009224015463917,0.044310232176882014,0.6437569439256636,86,,,1.0,1.0,1.0,0.00479801928131951,7.84182068675005,-0.06630495695725602,1.0,1.0,False,False,False,False,0.00479801928131951,7.84182068675005,0.00479801928131951,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,0.25349377348307744,0.25349377348307744,0.25349377348307744,0.0,0.0,0.0,541,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.124597410542476,0.00479801928131951,False,False,False,False,-0.008953796861876584,12.093599964726488,False,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2021-10-14,1,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2021-10-14,1,False,False,256,231,538,1.0,1.0
2021-10-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2021-10-14,2,,,False,False,CN_CYB_399006,0.17967942970573247,0.17967942970573247,False,4.9750924894009785e-05,0.0001001795024566312,1.2437731223502446e-05,8.756795277097547e-05,0.7465062265169226,0.0,0.0,0.0001001795024566654,7.233999399907332,503,0,False,245,225,,,0.17967942970573247,,-0.4033118058601972,-0.148126887945493,0.17967942970573247,-0.15370941826696116,0.42748328247863276,0.10161917571385692,0.11894882349984337,0.6513672739514893,86,,,1.0,1.0,1.0,0.00010041551659933923,7.84260812722539,-0.06621119948716259,1.0,1.0,False,False,False,False,0.00010041551659933923,7.84260812722539,0.00010041551659933923,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25349377348307744,0.2534809914331591,0.2534809914331591,0.2534809914331591,0.0,0.0,0.0,541,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.1252109696638115,0.0001001795024566654,False,False,False,False,-0.007599135091087339,16.61155885551613,False,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2021-10-14,2,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2021-10-14,2,False,False,256,231,538,1.0,1.0
2021-10-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2021-10-14,3,,,False,False,CN_CYB_399006,0.27213666286790295,0.27213666286790295,False,0.006351015295664508,0.001697431105905099,0.001587753823916127,8.756945215290132e-05,0.746519008566841,0.0,0.0,0.001697431105905034,7.2462786155088335,503,0,False,245,225,,,0.27213666286790295,,-0.30749479111696865,-0.10512143496573989,0.27213666286790295,-0.15864460194152974,0.22298207512575763,0.05490642149724634,0.21023474273331488,0.6847102438243644,86,,,1.0,1.0,1.0,0.0016757316092919083,7.85575023356347,-0.06464642007774057,1.0,1.0,False,False,False,False,0.0016757316092919083,7.85575023356347,0.0016757316092919639,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.2534809914331591,0.25465858767879945,0.25465858767879945,0.25465858767879945,0.0,0.0,0.0,541,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.13560809329395,0.001697431105905034,False,False,False,False,-0.0006135208824419314,22.42312869031696,False,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2021-10-14,3,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2021-10-14,3,False,False,256,231,538,1.0,1.0
2021-10-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,0.33402837485512515,0.33402837485512515,False,-0.003691209728707845,-0.0008525669405990941,-0.0009228024321769612,8.74313157398902e-05,0.7453414123212005,0.7460649139180879,0.000746064913918088,-0.0015979957842360282,7.2346990928298505,504,0,False,245,226,,,0.33402837485512515,,-0.20867064471132346,-0.03419731284971417,0.33402837485512515,-0.16253247376347146,0.09396177326346566,0.005808095148269965,0.282732418218271,0.7133775179909367,86,,,1.0,1.0,1.0,-0.0015841985283160387,7.843305165604641,-0.06612820584250845,1.0,1.0,False,False,False,False,-0.0015841985283160387,7.843305165604641,-0.0008348246468011244,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25465858767879945,1.0,1.0,0.25393508608191206,0.7460649139180879,0.7460649139180879,0.0,542,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,6.125803417427142,-0.0015979957842360282,False,False,False,False,-0.00347485675900161,24.87283948297972,False,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,256,232,539,1.0,1.0
