date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_UUP,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_UUP,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_UUP,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2024-01-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.14903994155540334,0.14903994155540334,False,0.0005129269839485584,0.0005129269839485584,0.0005129269839485584,0.0,0.0,0.0,0.0,0.0005129269839485584,4.771457257314764,604,0,False,299,279,0.14903994155540334,0.04392587984950547,,0.03766667010688174,0.14903994155540334,0.04392587984950547,-0.5216024907437342,0.03766667010688174,0.07264573160633592,0.014961719769242543,0.5449842313625799,0.02482939120538441,104,,,1.0,1.0,1.0,0.0005129269839485584,5.380142229127619,-0.06734747683908915,1.0,1.0,False,False,False,False,0.0005129269839485584,5.380142229127619,0.0005129269839485584,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,644,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.100388707493917,0.0005129269839485584,False,False,False,False,0.0590441111813349,-21.153823763036925,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,310,285,639,1.0,1.0
2024-01-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.13521566598854418,0.13521566598854418,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.771457257314764,604,0,False,299,279,0.13521566598854418,0.03255151176774884,,0.06918194265432764,0.13521566598854418,0.03255151176774884,-0.5380504499477952,0.06918194265432764,0.06838654726616933,0.00922288816854444,0.5813352579262949,0.08744138913318056,104,,,1.0,1.0,1.0,0.0,5.380142229127619,-0.06734747683908915,1.0,1.0,False,False,False,False,0.0,5.380142229127619,0.0,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,644,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.100388707493917,0.0,False,False,False,False,0.05650102458221462,-20.51619516439014,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,310,285,639,1.0,1.0
2024-01-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,UUP,0.13016544944131314,0.12405318508861685,True,-9.763950272267952e-05,-9.763950272267952e-05,-9.763950272267952e-05,0.0,0.0,0.0,0.0,-9.763950272267952e-05,4.770991374600897,604,0,False,299,279,0.12405318508861685,,,0.13016544944131314,0.12405318508861685,-0.012836021913617213,-0.5398555201073605,0.13016544944131314,0.06551140210702333,0.0016232085631171511,0.5993010060503963,0.24156755886987236,105,,,1.0,1.0,1.0,-9.763950272267952e-05,5.37961691471579,-0.06743854056766363,1.0,1.0,False,False,False,False,-9.763950272267952e-05,5.37961691471579,-9.763950272267952e-05,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,644,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.099988347579548,-9.763950272267952e-05,False,False,False,False,0.05391726883896397,-19.151877470160336,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,310,285,639,1.0,1.0
2024-01-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,UUP,0.25,UUP,2024-01-17,0,UUP,0.25,True,False,UUP,0.1858215175578819,0.09770290875614718,False,-0.005640836721596321,-0.005640836721596321,-0.005640836721596321,0.0,0.0,1.25,0.00125,-0.006883785675694254,4.738148892517559,605,0,False,300,279,0.09770290875614718,,,0.1858215175578819,0.09770290875614718,-0.08893362590881537,-0.5825402129154028,0.1858215175578819,0.04713416110384805,0.07303503730034544,0.6405586405796938,0.39992268701916467,105,,,1.0,1.0,1.0,-0.006883785675694254,5.3425847848575465,-0.07385809378380848,1.0,1.0,False,False,False,False,-0.006883785675694254,5.3425847848575465,-0.005640836721596321,1.25,0.00125,QQQ,UUP,QQQ,UUP,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,645,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.071764906521967,-0.006883785675694254,False,False,False,False,0.0048949219320111315,14.129084014596234,True,False,0.0,UUP,1.0,0.25,UUP,0.25,UUP,2024-01-17,0,True,False,HALF_POSITION_WAIT_DOWN,UUP,2024-01-17,0,True,False,311,285,640,1.0,1.0
2024-01-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,UUP,0.25,UUP,0.25,UUP,2024-01-17,1,,,False,False,UUP,0.23794597873944445,0.23794597873944445,False,0.0010826811926827329,0.00035864808354652,0.0002706702981706832,8.797778537583678e-05,0.75,0.0,0.0,0.0003586480835464645,4.739848220537419,605,0,False,300,279,0.13321830163362502,,,0.23794597873944445,0.13321830163362502,-0.12765559155807815,-0.5844780396223312,0.23794597873944445,0.08264273356706187,0.16634241727257448,0.6586627548407644,0.5472135662201053,105,,,1.0,1.0,1.0,0.0003586480835464645,5.34450089265182,-0.073525934764052,1.0,1.0,False,False,False,False,0.0003586480835464645,5.34450089265182,0.00035864808354652,0.0,0.0,UUP,UUP,UUP,UUP,1.0,1.0,1.0,0.25,0.2501809433822868,0.2501809433822868,0.2501809433822868,0.0,0.0,0.0,645,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.073225237202343,0.0003586480835464645,False,False,False,False,0.006227987457506634,16.43239224583522,True,False,0.0,UUP,0.25,0.25,,,UUP,2024-01-17,1,False,False,HALF_POSITION_WAIT_DOWN,UUP,2024-01-17,1,False,False,311,285,640,1.0,1.0
2024-01-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,UUP,0.25,UUP,1.0,,,0,UUP,1.0,False,True,UUP,0.2727660162441716,0.2727660162441716,False,-0.0014419393672039371,-0.00027278919114203786,-0.0003604848418009843,8.795656004510077e-05,0.7498190566177132,0.7501116355240791,0.0007501116355240791,-0.0010226962043198284,4.735000795753223,606,0,False,300,280,0.25199209164600456,,,0.2727660162441716,0.25199209164600456,-0.1495987407155297,-0.5954637130634213,0.2727660162441716,0.179018633597829,0.25700774287625283,0.6875545011394065,0.66018040305431,105,,,1.0,1.0,1.0,-0.0010223026761327914,5.339037195086668,-0.07447307168031037,1.0,1.0,False,False,False,False,-0.0010223026761327914,5.339037195086668,-0.0002725070564251475,0.75,0.00075,UUP,UUP,UUP,UUP,1.0,1.0,1.0,0.2501809433822868,1.0,1.0,0.24988836447592086,0.7501116355240791,0.7501116355240791,0.0,646,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.069059565212917,-0.0010226962043198284,False,False,False,False,0.005086219475821885,17.146417293664996,True,False,0.0,UUP,0.25,1.0,UUP,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,311,286,641,1.0,1.0
2024-01-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,UUP,1.0,QQQ,0.25,QQQ,2024-01-22,0,QQQ,0.25,True,False,QQQ,0.37427259883445907,0.29733589403414773,False,0.00036094957273991035,0.00036094957273991035,0.00036094957273991035,0.0,0.0,1.25,0.00125,-0.0008895016142259626,4.730789004902039,607,0,False,301,280,0.37427259883445907,,,0.29733589403414773,0.37427259883445907,-0.17408189623710835,-0.6396241015726126,0.29733589403414773,0.27686220966109587,0.36903852283290295,0.7205051474276819,0.739386556165267,105,,,1.0,1.0,1.0,-0.0008895016142258516,5.334288112883226,-0.07529632937706032,1.0,1.0,False,False,False,False,-0.0008895016142258516,5.334288112883226,0.00036094957273991035,1.25,0.00125,UUP,QQQ,UUP,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,647,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.065440130161278,-0.0008895016142259626,False,False,False,False,0.07299718623436457,-7.67856587695091,False,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2024-01-22,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2024-01-22,0,True,False,312,286,642,1.0,1.0
2024-01-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2024-01-22,1,,,False,False,QQQ,0.5120271218634904,0.5120271218634904,False,0.004149575688578766,0.0011253717075205283,0.0010373939221446915,8.797778537583678e-05,0.75,0.0,0.0,0.0011253717075205838,4.7361129010024055,607,0,False,301,280,0.5120271218634904,,,0.3216361169466331,0.5120271218634904,-0.17704329010181297,-0.6567520656092136,0.3216361169466331,0.3756744455470924,0.4063823589037202,0.7555582113154112,0.7955558643551732,105,,,1.0,1.0,1.0,0.0011253717075205838,5.340291169805228,-0.07425569402830079,1.0,1.0,False,False,False,False,0.0011253717075205838,5.340291169805228,0.0011253717075205283,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,0.25075520111329813,0.25075520111329813,0.25075520111329813,0.0,0.0,0.0,647,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.07001526146238,0.0011253717075205838,False,False,False,False,0.07402663794788844,-3.0973497130709955,False,False,0.0,QQQ,0.25,0.25,,,QQQ,2024-01-22,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2024-01-22,1,False,False,312,286,642,1.0,1.0
2024-01-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2024-01-22,2,,,False,False,QQQ,0.6690184851683993,0.6690184851683993,False,0.005549170552989757,0.0014793725755074933,0.0013872926382474393,8.7889197480555e-05,0.7492447988867019,0.0,0.0,0.0014793725755075648,4.743119376542656,607,0,False,301,280,0.6690184851683993,,,0.3221097420003929,0.6690184851683993,-0.19961755884943078,-0.6609646244627037,0.3221097420003929,0.46995005116968624,0.5016267427570951,0.7775664709968066,0.8164594007571104,105,,,1.0,1.0,1.0,0.001475270423623165,5.3481695434215775,-0.07288997083386328,1.0,1.0,False,False,False,False,0.001475270423623165,5.3481695434215775,0.001475270423623276,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25075520111329813,0.25177421662003746,0.25177421662003746,0.25177421662003746,0.0,0.0,0.0,647,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.0760363304220855,0.0014793725755075648,False,False,False,False,0.07653533492170461,2.489173684639871,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2024-01-22,2,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2024-01-22,2,False,False,312,286,642,1.0,1.0
2024-01-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2024-01-22,3,,,False,False,QQQ,0.8187748075057331,0.8187748075057331,False,0.0012211791125642524,0.00039523107759577677,0.0003052947781410631,8.776966317715958e-05,0.7482257833799626,0.0,0.0,0.00039523107759587006,4.7449940047250125,607,0,False,301,280,0.8187748075057331,,,0.3308177797919438,0.8187748075057331,-0.2051479538731278,-0.6425868588246298,0.3308177797919438,0.5557701402808706,0.5543030095067966,0.7545239551388747,0.8486541714904843,105,,,1.0,1.0,1.0,0.0003932725635169554,5.350272831768042,-0.07252536389603081,1.0,1.0,False,False,False,False,0.0003932725635169554,5.350272831768042,0.0003932725635168999,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25177421662003746,0.25198208688272256,0.25198208688272256,0.25198208688272256,0.0,0.0,0.0,647,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.077647306653278,0.00039523107759587006,False,False,False,False,0.0746672364316332,7.896825219113725,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2024-01-22,3,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2024-01-22,3,False,False,312,286,642,1.0,1.0
2024-01-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.9076050015834569,0.9076050015834569,False,-0.005957502803313086,-0.0014134387097651504,-0.0014893757008282715,8.774527922335088e-05,0.7480179131172775,0.7491645565807561,0.0007491645565807561,-0.0021615443681617386,4.734737489657138,608,0,False,301,281,0.9076050015834569,,,0.3308781951723523,0.9076050015834569,-0.20674436184233425,-0.6490590089429984,0.3308781951723523,0.6207028404628974,0.5890251933158679,0.7799747105503716,0.8666516086975855,105,,,1.0,1.0,1.0,-0.002150346867015873,5.3387678893465695,-0.07451975607401373,1.0,1.0,False,False,False,False,-0.002150346867015873,5.3387678893465695,-0.0014013979154524348,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25198208688272256,1.0,1.0,0.2508354434192439,0.7491645565807561,0.7491645565807561,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.068833291082232,-0.0021615443681617386,False,False,False,False,0.06552159866823781,11.837281142858059,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,312,287,643,1.0,1.0
2024-01-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0424972823377465,1.0424972823377465,False,0.010240417906661747,0.010240417906661747,0.010240417906661747,0.0,0.0,0.0,0.0,0.010240417906661747,4.783223180229566,608,0,False,301,281,1.0424972823377465,,,0.3229203526551876,1.0424972823377465,-0.18349211475286176,-0.6890422591445841,0.3229203526551876,0.6899912278742644,0.4993093619067017,0.7988479522779287,0.8710341529335832,105,,,1.0,1.0,1.0,0.010240417906661747,5.393439103640145,-0.06504245161185229,1.0,1.0,False,False,False,False,0.010240417906661747,5.393439103640145,0.010240417906661747,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.110499844375452,0.010240417906661747,False,False,False,False,0.07367216022903778,16.28649203934833,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-01-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.094195843540248,1.094195843540248,False,-0.00665661394102357,-0.00665661394102357,-0.00665661394102357,0.0,0.0,0.0,0.0,-0.00665661394102357,4.751383110125023,608,0,False,301,281,1.094195843540248,,,0.3059782163253981,1.094195843540248,-0.15470422261968142,-0.7383828895782625,0.3059782163253981,0.7327516101765,0.38181966521581157,0.7982339306859471,0.8596435198241564,105,,,1.0,1.0,1.0,-0.006656613941023459,5.357537061712793,-0.07126610306271797,1.0,1.0,False,False,False,False,-0.006656613941023459,5.357537061712793,-0.00665661394102357,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.083137833806807,-0.00665661394102357,False,False,False,False,0.0639895040716838,16.432157808491013,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-01-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.981810575489968,0.981810575489968,False,-0.019586121479053586,-0.019586121479053586,-0.019586121479053586,0.0,0.0,0.0,0.0,-0.019586121479053586,4.65832194333659,608,0,False,301,281,0.981810575489968,,,0.2945117973625311,0.981810575489968,-0.12569993634498833,-0.7743279946408828,0.2945117973625311,0.6755306073758353,0.27627063964466814,0.8115738310003454,0.8596663896034684,105,,,1.0,1.0,1.0,-0.019586121479053586,5.252603689993554,-0.08945639798984639,1.0,1.0,False,False,False,False,-0.019586121479053586,5.252603689993554,-0.019586121479053586,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.003165000178147,-0.019586121479053586,False,False,False,False,0.041187442033962185,11.29029868866845,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-02-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9469565302705996,0.9469565302705996,False,0.01177546605208768,0.01177546605208768,0.01177546605208768,0.0,0.0,0.0,0.0,0.01177546605208768,4.713175855240046,608,0,False,301,281,0.9469565302705996,,,0.2562043843178281,0.9469565302705996,-0.06243095087127726,-0.7896493139233381,0.2562043843178281,0.6767969985542424,0.05919666376158017,0.8341807596023726,0.7843540901920014,105,,,1.0,1.0,1.0,0.01177546605208768,5.314455546430144,-0.07873432271543013,1.0,1.0,False,False,False,False,0.01177546605208768,5.314455546430144,0.01177546605208768,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.050304133738651,0.01177546605208768,False,False,False,False,0.05126566487563622,6.452262386472037,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-02-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0095410047456639,1.0095410047456639,False,0.016900591110160068,0.016900591110160068,0.016900591110160068,0.0,0.0,0.0,0.0,0.016900591110160068,4.792831313199737,608,0,False,301,281,1.0095410047456639,,,0.2571968640945992,1.0095410047456639,-0.03337930135426803,-0.8136169548629022,0.2571968640945992,0.7209633412505443,0.018567194343956928,0.8491626988273322,0.7993125449799691,105,,,1.0,1.0,1.0,0.016900591110160068,5.404272986593482,-0.06316438819981907,1.0,1.0,False,False,False,False,0.016900591110160068,5.404272986593482,0.016900591110160068,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.118756667774759,0.016900591110160068,False,False,False,False,0.06638107792666692,3.4039079435184187,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-02-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.03139720906151,1.03139720906151,False,-0.0013054119736152225,-0.0013054119736152225,-0.0013054119736152225,0.0,0.0,0.0,0.0,-0.0013054119736152225,4.786574693815968,608,0,False,301,281,1.03139720906151,,,0.2762838415783202,1.03139720906151,-0.023960189254884412,-0.8229125863505531,0.2762838415783202,0.7506438979387842,0.010729324942951868,0.8661578113015984,0.8006279258441725,105,,,1.0,1.0,1.0,-0.0013054119736151115,5.397218183928098,-0.06438734462477202,1.0,1.0,False,False,False,False,-0.0013054119736151115,5.397218183928098,-0.0013054119736152225,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.113379993504239,-0.0013054119736152225,False,False,False,False,0.06274305803254543,2.4667670471919156,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-02-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0069481460356924,1.0069481460356924,False,-0.0020073086883160007,-0.0020073086883160007,-0.0020073086883160007,0.0,0.0,0.0,0.0,-0.0020073086883160007,4.776966560845798,608,0,False,301,281,1.0069481460356924,0.002370999472283142,,0.27572898956610614,1.0069481460356924,0.002370999472283142,-0.781087941698199,0.27572898956610614,0.7607687953832136,0.00011666907062224396,0.7467334268981812,0.8142829966973287,105,,,1.0,1.0,1.0,-0.0020073086883160007,5.386384300974762,-0.06626540803680514,1.0,1.0,False,False,False,False,-0.0020073086883160007,5.386384300974762,-0.0020073086883160007,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.105123170104933,-0.0020073086883160007,False,False,False,False,0.05836395014057083,0.8814396856616779,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-02-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0253779431567587,1.0253779431567587,False,0.010290427871782803,0.010290427871782803,0.010290427871782803,0.0,0.0,0.0,0.0,0.010290427871782803,4.8261235906861,608,0,False,301,281,1.0253779431567587,0.022689558998480797,,0.26821991690213975,1.0253779431567587,0.022689558998480797,-0.7061020662272137,0.26821991690213975,0.7828299500178494,0.011678507890416578,0.5372374866922206,0.8193125556445356,105,,,1.0,1.0,1.0,0.010290427871782803,5.441812500113646,-0.05665687956681931,1.0,1.0,False,False,False,False,0.010290427871782803,5.441812500113646,0.010290427871782803,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.147366643991682,0.010290427871782803,False,False,False,False,0.0671581117837734,1.2345885323718992,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-02-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0200062890190997,1.0200062890190997,False,0.0018516824149878985,0.0018516824149878985,0.0018516824149878985,0.0,0.0,0.0,0.0,0.0018516824149878985,4.835060038871531,608,0,False,301,281,1.0200062890190997,0.035508971488734664,,0.2641097382211335,1.0200062890190997,0.035508971488734664,-0.5987297162289453,0.2641097382211335,0.7959070377838884,0.03127137829024529,0.3200371773620748,0.8261274291863823,105,,,1.0,1.0,1.0,0.0018516824149878985,5.451889008625768,-0.0549101076994134,1.0,1.0,False,False,False,False,0.0018516824149878985,5.451889008625768,0.0018516824149878985,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.155046249874869,0.0018516824149878985,False,False,False,False,0.06701924445719865,1.4888978195208884,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-02-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9814910775664663,0.9814910775664663,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835060038871531,608,0,False,301,281,0.9814910775664663,0.04427711471558604,,0.25854410360424596,0.9814910775664663,0.04427711471558604,-0.4489969273309652,0.25854410360424596,0.7992762450707988,0.05265147274334492,0.13913948960273048,0.828114713830368,105,,,1.0,1.0,1.0,0.0,5.451889008625768,-0.0549101076994134,1.0,1.0,False,False,False,False,0.0,5.451889008625768,0.0,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.155046249874869,0.0,False,False,False,False,0.06492706374659596,1.1101828008989663,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
2024-02-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8404774665498533,0.8404774665498533,False,-0.012638899985150442,-0.012638899985150442,-0.012638899985150442,0.0,0.0,0.0,0.0,-0.012638899985150442,4.773950198618036,608,0,False,301,281,0.8404774665498533,0.032579415733494654,,0.25599220979905546,0.8404774665498533,0.032579415733494654,-0.2707491892243491,0.25599220979905546,0.7422327686293033,0.030177753842015265,0.03953132996977482,0.8347869554381353,105,,,1.0,1.0,1.0,-0.012638899985150553,5.382983128715606,-0.06685500432517721,1.0,1.0,False,False,False,False,-0.012638899985150553,5.382983128715606,-0.012638899985150442,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,648,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.102531035889026,-0.012638899985150442,False,False,False,False,0.04964876463092627,-1.8062229282857145,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,312,287,643,1.0,1.0
