date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_EWG,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_EWG,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_EWG,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2022-03-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.8702270779250023,1.8702270779250023,False,-0.007027884128157469,-0.007027884128157469,-0.007027884128157469,0.0,0.0,0.0,0.0,-0.007027884128157469,6.387409129531382,569,0,False,271,250,,1.8702270779250023,,,-0.5848245135347933,1.8702270779250023,-0.6306376734566301,-0.9317288856710431,0.5962383865887814,0.8477649976633029,0.47065557505585254,0.791962408845035,119,,,1.0,1.0,1.0,-0.007027884128157469,7.294677683451402,-0.04626867120380862,1.0,1.0,False,False,False,False,-0.007027884128157469,7.294677683451402,-0.007027884128157469,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,608,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.853771926436365,-0.007027884128157469,False,False,False,False,0.07050315984899136,29.44870819081694,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,282,255,606,1.0,1.0
2022-03-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.5809622715344696,1.5809622715344696,False,-0.015073711931138378,-0.015073711931138378,-0.015073711931138378,0.0,0.0,0.0,0.0,-0.015073711931138378,6.291127164326503,569,0,False,271,250,,1.5809622715344696,,,-0.6329519650264378,1.5809622715344696,-0.672939702859066,-0.919585807528538,0.6523479203088547,0.7700475799568048,0.5284137906385487,0.7524612761301555,119,,,1.0,1.0,1.0,-0.015073711931138378,7.184719813420552,-0.06064494251378427,1.0,1.0,False,False,False,False,-0.015073711931138378,7.184719813420552,-0.015073711931138378,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,608,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.765533854706678,-0.015073711931138378,False,False,False,False,0.0527714107618249,25.470974811530215,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,282,255,606,1.0,1.0
2022-03-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.1681840585714207,1.1681840585714207,False,-0.01870545038411886,-0.01870545038411886,-0.01870545038411886,0.0,0.0,0.0,0.0,-0.01870545038411886,6.173448797294011,569,0,False,271,250,,1.1681840585714207,,,-0.6251304624368892,1.1681840585714207,-0.7294150150797332,-0.8996677216537787,0.6574768535514754,0.5782002623814468,0.5895502878495609,0.6869898184978082,119,,,1.0,1.0,1.0,-0.01870545038411886,7.050326393426817,-0.07821600193466383,1.0,1.0,False,False,False,False,-0.01870545038411886,7.050326393426817,-0.01870545038411886,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,608,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.657686947249505,-0.01870545038411886,False,False,False,False,0.03189794298662285,16.352039682112128,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,282,255,606,1.0,1.0
2022-03-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8847967247000046,0.8847967247000046,False,0.006260803404375848,0.006260803404375848,0.006260803404375848,0.0,0.0,0.0,0.0,0.006260803404375848,6.212099546540849,569,0,False,271,250,,0.8847967247000046,,,-0.5557268581540109,0.8847967247000046,-0.7221769377516167,-0.8527338769029027,0.49489090053080886,0.43998071456151167,0.5903218172264842,0.5269672064073727,119,,,1.0,1.0,1.0,0.006260803404375848,7.094467100912745,-0.0724448935414772,1.0,1.0,False,False,False,False,0.006260803404375848,7.094467100912745,0.006260803404375848,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,608,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.693108612949737,0.006260803404375848,False,False,False,False,0.03690601333739263,9.508328676091306,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,282,255,606,1.0,1.0
2022-03-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6866305135107205,0.6866305135107205,False,0.004888644573449508,0.004888644573449508,0.004888644573449508,0.0,0.0,0.0,0.0,0.004888644573449508,6.242468293278774,569,0,False,271,250,,0.6866305135107205,,,-0.4539788824072277,0.6866305135107205,-0.6820333202657486,-0.7859537535893382,0.29419394213949634,0.3384177972966619,0.5085530348925804,0.37928959623494707,119,,,1.0,1.0,1.0,0.004888644573449508,7.129149429007138,-0.06791040630371337,1.0,1.0,False,False,False,False,0.004888644573449508,7.129149429007138,0.004888644573449508,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,608,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.720940197476493,0.004888644573449508,False,False,False,False,0.04050265607291825,5.420283258120692,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,282,255,606,1.0,1.0
2022-03-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.4735826144301467,0.4735826144301467,False,-0.008789852082788041,-0.008789852082788041,-0.008789852082788041,0.0,0.0,0.0,0.0,-0.008789852082788041,6.18759792034936,569,0,False,271,250,,0.4735826144301467,,,-0.29065516514054557,0.4735826144301467,-0.637361280476933,-0.6947109511589988,0.09112684172544327,0.2073264318277881,0.42841629619345567,0.25074230633906913,119,,,1.0,1.0,1.0,-0.008789852082788041,7.066485260050072,-0.0761033359602098,1.0,1.0,False,False,False,False,-0.008789852082788041,7.066485260050072,-0.008789852082788041,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,608,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.670653979366198,-0.008789852082788041,False,False,False,False,0.030256499734797826,-0.137784777534632,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,282,255,606,1.0,1.0
2022-03-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.3378892413938239,0.3378892413938239,False,0.007640798069546317,0.007640798069546317,0.007640798069546317,0.0,0.0,0.0,0.0,0.007640798069546317,6.234876106594294,569,0,False,271,250,,0.3378892413938239,,,-0.11339217663202716,0.3378892413938239,-0.5811558113784867,-0.5968059714513669,0.01098548527664911,0.1315579161851954,0.33889574469130157,0.16626550179386979,119,,,1.0,1.0,1.0,0.007640798069546317,7.1204788469835405,-0.06904402811315424,1.0,1.0,False,False,False,False,0.007640798069546317,7.1204788469835405,0.007640798069546317,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,608,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.713982301344804,0.007640798069546317,False,False,False,False,0.036850547801930755,-4.626815946489455,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,282,255,606,1.0,1.0
2022-03-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.19461280540805026,0.19461280540805026,False,-0.007250775291250955,-0.007250775291250955,-0.007250775291250955,0.0,0.0,0.0,0.0,-0.007250775291250955,6.189668420976589,569,0,False,271,250,0.14615766428716426,0.19461280540805026,,,0.14615766428716426,0.19461280540805026,-0.5439861092434107,-0.4502761863315915,0.012257828058965692,0.054101489879509135,0.2971706316602889,0.08081699487334049,119,,,1.0,1.0,1.0,-0.007250775291250955,7.068849854897957,-0.0757941806713539,1.0,1.0,False,False,False,False,-0.007250775291250955,7.068849854897957,-0.007250775291250955,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,608,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.672551499659567,-0.007250775291250955,False,False,False,False,0.028125959163738612,-9.94461730815133,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,282,255,606,1.0,1.0
2022-03-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,QQQ,0.25,QQQ,2022-03-23,0,QQQ,0.25,True,False,QQQ,0.3557172643808295,0.134829151946934,False,0.013659661796972422,0.013659661796972422,0.013659661796972422,0.0,0.0,1.25,0.00125,0.012392587219726137,6.266374426744726,570,0,False,272,250,0.3557172643808295,0.134829151946934,,,0.3557172643808295,0.134829151946934,-0.48519624769710534,-0.33098864173227427,0.0591740662361957,0.03041526963884511,0.22937641773494555,0.04148008929464453,119,,,1.0,1.0,1.0,0.012392587219726137,7.1564511932679284,-0.06434087944634526,1.0,1.0,False,False,False,False,0.012392587219726137,7.1564511932679284,0.013659661796972422,1.25,0.00125,GLD,QQQ,GLD,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,609,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.742849088877487,0.012392587219726137,False,False,False,False,-0.018742358300792294,36.69963783288669,False,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2022-03-23,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2022-03-23,0,True,False,283,255,607,1.0,1.0
2022-03-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2022-03-23,1,,,False,False,QQQ,0.6923557281344623,0.6923557281344623,False,0.02222676596445372,0.005644669276489267,0.00555669149111343,8.797778537583678e-05,0.75,0.0,0.0,0.0056446692764893225,6.30174603794635,570,0,False,272,250,0.6923557281344623,0.11016004205380736,,,0.6923557281344623,0.11016004205380736,-0.42486883993590807,-0.17939819379807365,0.15524646731006542,0.022786397099051947,0.17329750373302433,0.01147718329808678,119,,,1.0,1.0,1.0,0.0056446692764893225,7.196846993447263,-0.059059393155288964,1.0,1.0,False,False,False,False,0.0056446692764893225,7.196846993447263,0.005644669276489267,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,0.25412225540356476,0.25412225540356476,0.25412225540356476,0.0,0.0,0.0,609,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.775265572688989,0.0056446692764893225,False,False,False,False,0.004646903408766612,45.35276415344131,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2022-03-23,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2022-03-23,1,False,False,283,255,607,1.0,1.0
2022-03-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,1.0373070842709509,1.0373070842709509,False,-0.0008342403751782079,-0.00012450481618137772,-0.00020856009379455198,8.749422950762452e-05,0.7458777445964353,0.7460581266558628,0.0007460581266558628,-0.0008704700550073996,6.296260556726056,571,0,False,272,251,1.0373070842709509,0.07106785041784525,,,1.0373070842709509,0.07106785041784525,-0.4091523103035636,-0.008284571660651774,0.26070529266520737,0.01095594495036889,0.16825403951134532,2.3431355559155875e-05,119,,,1.0,1.0,1.0,-0.0008704918716874177,7.190582196637689,-0.05987847430528792,1.0,1.0,False,False,False,False,-0.0008704918716874177,7.190582196637689,-0.0001205823084187152,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25412225540356476,1.0,1.0,0.2539418733441372,0.7460581266558628,0.7460581266558628,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.770238376948248,-0.0008704700550073996,False,False,False,False,0.005544678611689058,55.695092787656904,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,283,256,608,1.0,1.0
2022-03-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.4886576702575658,1.4886576702575658,False,0.015472228495099438,0.015472228495099438,0.015472228495099438,0.0,0.0,0.0,0.0,0.015472228495099438,6.393677738724403,571,0,False,272,251,1.4886576702575658,,,0.21460663187646856,1.4886576702575658,-0.02438746375746015,-0.42216455888638094,0.21460663187646856,0.3744757497913558,0.0014896291122195038,0.1883158711863675,0.014551692833921881,119,,,1.0,1.0,1.0,0.015472228495099438,7.301836527396862,-0.04533269924657779,1.0,1.0,False,False,False,False,0.015472228495099438,7.301836527396862,0.015472228495099438,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.859516823587582,0.015472228495099438,False,False,False,False,0.022605931855339767,69.21193661786445,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-03-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.0806350226121544,2.0806350226121544,False,0.017209768736461184,0.017209768736461184,0.017209768736461184,0.0,0.0,0.0,0.0,0.017209768736461184,6.50371145398331,571,0,False,272,251,2.0806350226121544,,,0.604816275150347,2.0806350226121544,-0.09731385593131381,-0.4272958286428552,0.604816275150347,0.4798917922442304,0.02687875610577728,0.20351082646301077,0.08873108944404728,119,,,1.0,1.0,1.0,0.017209768736461184,7.427499445384806,-0.028903095780349775,1.0,1.0,False,False,False,False,0.017209768736461184,7.427499445384806,0.017209768736461184,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.960357753028928,0.017209768736461184,False,False,False,False,0.04175160325037974,79.88496828862753,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-03-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.5059448317026116,2.5059448317026116,False,-0.011045311149185388,-0.011045311149185388,-0.011045311149185388,0.0,0.0,0.0,0.0,-0.011045311149185388,6.431875937349543,571,0,False,272,251,2.5059448317026116,,,0.9299680032219486,2.5059448317026116,-0.1319027511065627,-0.3417587122798572,0.9299680032219486,0.5595414546925428,0.056059422883900645,0.12748849789480832,0.183214036486385,119,,,1.0,1.0,1.0,-0.011045311149185388,7.345460402950129,-0.03962916324346655,1.0,1.0,False,False,False,False,-0.011045311149185388,7.345460402950129,-0.011045311149185388,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.894523747086264,-0.011045311149185388,False,False,False,False,0.03188736576855633,92.36456438696736,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-03-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.6901461467997216,2.6901461467997216,False,-0.012394841861209871,-0.012394841861209871,-0.012394841861209871,0.0,0.0,0.0,0.0,-0.012394841861209871,6.352153852235174,571,0,False,272,251,2.6901461467997216,,,1.025164195103419,2.6901461467997216,-0.1579076535402837,-0.2861111635937663,1.025164195103419,0.6084756179524384,0.09077763821381657,0.09323443652885965,0.2357340753892353,119,,,1.0,1.0,1.0,-0.012394841861209871,7.254414582857784,-0.05153280789318149,1.0,1.0,False,False,False,False,-0.012394841861209871,7.254414582857784,-0.012394841861209871,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.821462057393984,-0.012394841861209871,False,False,False,False,0.020939450953617378,99.78442164337474,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-04-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.7573102518481436,2.7573102518481436,False,-0.0019033883492998172,-0.0019033883492998172,-0.0019033883492998172,0.0,0.0,0.0,0.0,-0.0019033883492998172,6.34006323659987,571,0,False,272,251,2.7573102518481436,,,1.1201054428775272,2.7573102518481436,-0.19492983829123867,-0.21956632665252407,1.1201054428775272,0.640994029820886,0.1543165406177348,0.05744615853909807,0.29490749956351914,119,,,1.0,1.0,1.0,-0.0019033883492998172,7.240606614659781,-0.05333810929633076,1.0,1.0,False,False,False,False,-0.0019033883492998172,7.240606614659781,-0.0019033883492998172,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.81038155433805,-0.0019033883492998172,False,False,False,False,0.020817123583828367,106.10520852220175,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-04-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.4456010417578593,2.4456010417578593,False,-0.023739102877152196,-0.023739102877152196,-0.023739102877152196,0.0,0.0,0.0,0.0,-0.023739102877152196,6.1895558231785754,571,0,False,272,251,2.4456010417578593,,,0.9011914597226043,2.4456010417578593,-0.21956041291708062,-0.18368705314317824,0.9011914597226043,0.6023702076355227,0.21775828546387976,0.04403787105778223,0.23384297158392098,119,,,1.0,1.0,1.0,-0.023739102877152196,7.068721109341384,-0.07581101330962459,1.0,1.0,False,False,False,False,-0.023739102877152196,7.068721109341384,-0.023739102877152196,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.672448308864111,-0.023739102877152196,False,False,False,False,-0.0013454887464288134,97.94377151431118,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-04-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.1855091926981474,2.1855091926981474,False,0.0023778778774783405,0.0023778778774783405,0.0023778778774783405,0.0,0.0,0.0,0.0,0.0023778778774783405,6.204273831041929,571,0,False,272,251,2.1855091926981474,,,0.6928283593117233,2.1855091926981474,-0.22618332335578473,-0.20956000717244083,0.6928283593117233,0.5695564780946499,0.2582346865057241,0.06232474976278646,0.17086582853758292,119,,,1.0,1.0,1.0,0.0023778778774783405,7.085529664889351,-0.07361340476356448,1.0,1.0,False,False,False,False,0.0023778778774783405,7.085529664889351,0.0023778778774783405,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.685936698208899,0.0023778778774783405,False,False,False,False,0.003008373670243314,84.65975156787533,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-04-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.7807529680015262,1.7807529680015262,False,-0.013979032468854569,-0.013979032468854569,-0.013979032468854569,0.0,0.0,0.0,0.0,-0.013979032468854569,6.1175440857121295,571,0,False,272,251,1.7807529680015262,,,0.5175956842048344,1.7807529680015262,-0.2083941316012926,-0.2350915633159515,0.5175956842048344,0.4827573731696463,0.24075489846777642,0.08544188628525162,0.11849354629738407,119,,,1.0,1.0,1.0,-0.013979032468854569,6.98648081564483,-0.08656339305708627,1.0,1.0,False,False,False,False,-0.013979032468854569,6.98648081564483,-0.013979032468854569,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.606452804488785,-0.013979032468854569,False,False,False,False,-0.009391550982124519,77.57244724794384,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-04-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.2233208935995235,1.2233208935995235,False,-0.023657290150098875,-0.023657290150098875,-0.023657290150098875,0.0,0.0,0.0,0.0,-0.023657290150098875,5.972819570270416,571,0,False,272,251,1.2233208935995235,,,0.28235970910559494,1.2233208935995235,-0.1696561358689891,-0.36003772982123394,0.28235970910559494,0.3100653382403361,0.1683026144615749,0.1692581458076019,0.04476055599364426,119,,,1.0,1.0,1.0,-0.023657290150098986,6.8211996118610205,-0.10817282790125671,1.0,1.0,False,False,False,False,-0.023657290150098986,6.8211996118610205,-0.023657290150098875,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.473819323780158,-0.023657290150098875,False,False,False,False,-0.03087188228856852,64.95658363906459,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-04-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.763546166443859,0.763546166443859,False,-0.004224281401112195,-0.004224281401112195,-0.004224281401112195,0.0,0.0,0.0,0.0,-0.004224281401112195,5.947588699647524,571,0,False,272,251,0.763546166443859,,,0.04385147986146909,0.763546166443859,-0.10259571107745946,-0.40504335817970216,0.04385147986146909,0.16330613852778197,0.058834423043232276,0.22381922643780294,0.0013602178658952413,119,,,1.0,1.0,1.0,-0.004224281401112195,6.792384945207362,-0.11194015683735992,1.0,1.0,False,False,False,False,-0.004224281401112195,6.792384945207362,-0.004224281401112195,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.450696370617665,-0.004224281401112195,False,False,False,False,-0.033135971735006486,47.386616428062176,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-04-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5193356203167632,0.5193356203167632,False,0.020326847053769637,0.020326847053769637,0.020326847053769637,0.0,0.0,0.0,0.0,0.020326847053769637,6.068484425483987,571,0,False,272,251,0.5193356203167632,,,,0.5193356203167632,-0.0186455359880513,-0.4877656153680222,-0.10986392939182155,0.09752056278594812,0.001729368953950261,0.3130245431969968,0.010791566337468694,119,,,1.0,1.0,1.0,0.020326847053769637,6.9304527151189195,-0.09388870023079832,1.0,1.0,False,False,False,False,0.020326847053769637,6.9304527151189195,0.020326847053769637,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.5614918420797474,0.020326847053769637,False,False,False,False,-0.011921136611521721,27.44722977053484,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
2022-04-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.205359377842099,0.205359377842099,False,-0.022866927357502842,-0.022866927357502842,-0.022866927357502842,0.0,0.0,0.0,0.0,-0.022866927357502842,5.9297168329563075,571,0,False,272,251,0.205359377842099,0.056644619944437036,,,0.205359377842099,0.056644619944437036,-0.5526837335632826,-0.2532854313048465,0.020283074135523882,0.015363597374950633,0.4019289988666218,0.07224775421189378,119,,,1.0,1.0,1.0,-0.02286692735750273,6.771974556327687,-0.11460868150043302,1.0,1.0,False,False,False,False,-0.02286692735750273,6.771974556327687,-0.022866927357502842,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,610,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,5.434317612127566,-0.022866927357502842,False,False,False,False,-0.03235703094666165,8.864868779075524,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,283,256,608,1.0,1.0
