date,candidate,step_order,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_feature_missing,exposure_effective,final_exposure_after_overheat,r2_threshold,switch_buffer,entry_mode,initial_fraction,target_vol_enabled,overheat_enabled,source_policy,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale,final_exposure,drifted_exposure_before_trade,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,version,virtual_base_realized_vol,rebalance_delta,buy_delta,sell_delta,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2025-04-16,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,2.464860827854804,2.464860827854804,False,0.0243003412969282,0.0271112663449296,0.0243003412969282,0.0030532980672552,3.0532980672552944e-06,0.0271081302680851,9.142509799834114,291,0,False,150,125,,,,,0.5164902155588236,2.464860827854804,0.6855465341850926,0.2058902940331703,0.3837469948108367,0.2667066437367165,0.2667738887548609,0.8109825673786994,15,1.1156743032393837,1.1156743032393837,1.1156743032393837,1.0,1.0,False,False,False,False,False,1.1156743032393837,1.1156743032393837,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0243003412969282,6.1140796059634095,0.0243003412969282,0.0243003412969282,6.1140796059634095,0.0,0.0,0.2343410126059432,518880.SH,518880.SH,518880.SH,518880.SH,1.0,1.1156743032393837,1.1126210051721284,1147.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.01988605081187,0.0271081302680851,0.1316855875876077,20.069693732253786,True,0.0,518880.SH,1.0,1.0,,,,,0.0,False,False,,,,,,,,,,,,,,
2025-04-17,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,2.9369448839848484,2.9369448839848484,False,0.0082633613221378,0.0092192198854914,0.0082633613221378,0.001056685025069,1.0566850250690596e-06,0.0092181534586548,9.22678685816624,291,0,False,150,125,,,,,0.4226380482437462,2.9369448839848484,0.6685976807338847,0.1958920539412768,0.2747767218443768,0.17829570767101,0.2038690842106971,0.8224081111372983,15,1.1156743032393837,1.1156743032393837,1.1156743032393837,1.0,1.0,False,False,False,False,False,1.1156743032393837,1.1156743032393837,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0082633613221378,6.1646024548998,0.0082633613221378,0.0082633613221378,6.1646024548998,0.0,0.0,0.2345385951474458,518880.SH,518880.SH,518880.SH,518880.SH,1.0,1.1156743032393837,1.1146176182143146,1148.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.09381459114918,0.0092181534586548,0.1369072815667731,26.074301916596838,True,0.0,518880.SH,1.0,1.0,,,,,0.0,False,False,,,,,,,,,,,,,,
2025-04-18,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,3.351892390397553,3.351892390397553,False,0.0023793787177792,0.002654611693101,0.0023793787177792,0.0003062573635921,3.0625736359213284e-07,0.0026543046227429,9.251277561176936,291,0,False,150,125,,,,,,3.351892390397553,0.6353927401508187,0.196244271000272,0.185224758069912,0.0838153081094406,0.1531762435143534,0.8431072232640904,15,1.1156743032393837,1.1156743032393837,1.1156743032393837,1.0,1.0,False,False,False,False,False,1.1156743032393837,1.1156743032393837,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0023793787177792,6.179270378784558,0.0023793787177792,0.0023793787177792,6.179270378784558,0.0,0.0,0.2345380739845152,518880.SH,518880.SH,518880.SH,518880.SH,1.0,1.1156743032393837,1.1153680458757915,1149.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.11529804063409,0.0026543046227429,0.1353042749204005,31.066901708862652,True,0.0,518880.SH,1.0,1.0,,,,,0.0,False,False,,,,,,,,,,,,,,
2025-04-21,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,4.024073028371737,4.024073028371737,False,0.0185942239219305,0.0207450978183769,0.0185942239219305,0.0023509049819612,2.350904981961221e-06,0.0207426981436411,9.44317401907147,291,0,False,150,125,,,,,,4.024073028371737,0.5556925689952112,0.19846569484505,0.1081346697094691,0.0350058230661803,0.1468446513380227,0.8588961446658564,15,1.1156743032393837,1.1156743032393837,1.1156743032393837,1.0,1.0,False,False,False,False,False,1.1156743032393837,1.1156743032393837,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0185942239219305,6.294169115881831,0.0185942239219305,0.0185942239219305,6.294169115881831,0.0,0.0,0.2362234038282803,518880.SH,518880.SH,518880.SH,518880.SH,1.0,1.1156743032393837,1.1133233982574224,1150.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.283631218236646,0.0207426981436411,0.1517528294290444,36.20063133616284,True,0.0,518880.SH,1.0,1.0,,,,,0.0,False,False,,,,,,,,,,,,,,
2025-04-22,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,0.0334023821853961,0.0372661794712274,0.0334023821853961,1.1115184371463374,0.0011115184371463,0.0361132389885168,9.784197619232351,292,0,False,150,125,,,,,,,0.4830460476994179,0.1936849448448502,0.0453935116528698,0.0032551062688223,0.1453850410208638,0.852647116518259,15,1.1156743032393837,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,1.1156743032393837,0.0,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0323689798032107,6.497904948871803,0.0334023821853961,0.0323689798032107,6.497904948871803,1.0,0.001,0.242077946753297,518880.SH,CASH,518880.SH,CASH,1.0,0.0,1.1115184371463374,1151.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.582779972113565,0.0361132389885168,,,False,0.0,CASH,1.0,0.0,CASH,0.0,,,0.0,False,False,,,,,,,,,,,,,,
2025-04-23,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,CASH,0.0,518880.SH,0.5,518880.SH,2025-04-23,0,518880.SH,0.5,True,False,518880.SH,4.783470242492312,,False,0.0,0.0,0.0,0.5163626083105711,0.0005163626083105,-0.0005163626083105,9.77914542542946,293,0,False,151,125,,,,,,4.783470242492312,0.3799886287344945,0.1110781369691278,0.0007762416685952,0.0072222817841745,0.1324034557167103,0.8216240088438962,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,0.0,0.5163626083105711,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,-0.0004999999999999,6.494655996397367,0.0,-0.0004999999999999,6.494655996397367,0.5,0.0005,0.240489441650895,CASH,518880.SH,CASH,518880.SH,1.0,0.5163626083105711,0.0,1152.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.578348145460609,-0.0005163626083105,0.1094701910014568,40.41405374247035,True,0.0,518880.SH,0.0,0.5,518880.SH,0.5,518880.SH,2025-04-23,0.0,True,False,,,,,,,,,,,,,,
2025-04-24,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,0.5,518880.SH,0.5,518880.SH,2025-04-23,2,,,False,False,518880.SH,4.411853950378048,4.411853950378048,False,0.0109333333333332,0.0056455645175288,0.0054666666666666,0.0027150779501344,2.715077950134481e-06,0.0056428341114309,9.834327520816716,293,0,False,151,125,,,,,,4.411853950378048,0.2964890897877835,0.0687456788214796,0.0196268426472172,0.0356543972863916,0.1291302400438267,0.8065429520108531,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,0.5163626083105711,0.5163626083105711,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0054666666666665,6.530160115844338,0.0054666666666666,0.0054666666666665,6.530160115844338,0.0,0.0,0.2364170009859695,518880.SH,518880.SH,518880.SH,518880.SH,1.0,0.5163626083105711,0.5190776862607056,1153.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.626754340995545,0.0056428341114309,0.1175912778157197,36.94816842482884,True,0.0,518880.SH,0.5,0.5,,,518880.SH,2025-04-23,1.0,False,False,,,,,,,,,,,,,,
2025-04-25,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,0.5,518880.SH,1.0,,,0,518880.SH,1.0,False,True,518880.SH,3.7992625600687218,3.7992625600687218,False,-0.0068583487206541,-0.0035413948341004,-0.003429174360327,0.51808144635525,0.0005180814463552,-0.0040576415494979,9.79442334485688,294,0,False,151,126,,,,,,3.7992625600687218,0.2011823184139043,0.0076757280853712,0.096772352262336,0.1065460461117313,0.0724661127376454,0.7626740676956707,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,0.5163626083105711,1.0327252166211425,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,-0.0039274597731469,6.504513174677151,-0.003429174360327,-0.0039274597731469,6.504513174677151,0.5,0.0005,0.2291613714817596,518880.SH,518880.SH,518880.SH,518880.SH,1.0,1.0327252166211425,0.5146437702658923,1154.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.59175006414421,-0.0040576415494979,0.106113985070644,30.7918843400806,True,0.0,518880.SH,0.5,1.0,518880.SH,1.0,,,0.0,False,True,,,,,,,,,,,,,,
2025-04-28,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,3.0388033441426625,3.0388033441426625,False,-0.0086321381142099,-0.008914626703901,-0.0086321381142099,0.0002943571743083,2.943571743083684e-07,-0.0089149184369911,9.70710685960012,294,0,False,151,126,,,1.1328196545677165,,,3.0388033441426625,0.1337490951258305,0.007995442668408,0.2073795657321451,0.198857593605374,0.0034977421151617,0.680618325822895,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,1.0327252166211425,1.0327252166211425,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,-0.0086321381142099,6.44836531858764,-0.0086321381142099,-0.0086321381142099,6.44836531858764,0.0,0.0,0.229956657068005,518880.SH,518880.SH,518880.SH,518880.SH,1.0,1.0327252166211425,1.0330195737954506,1155.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.51515531309135,-0.0089149184369911,0.0931295623332788,25.21461910288015,True,0.0,518880.SH,1.0,1.0,,,,,0.0,False,False,,,,,,,,,,,,,,
2025-04-29,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,2.4921120085215365,2.4921120085215365,False,0.0069658405894172,0.0071937992316543,0.0069658405894172,0.0002337371798402,2.3373717984020995e-07,0.0071935638130162,9.77693555223442,294,0,False,151,126,,,1.6485851666798998,1.0086813987786596,,2.4921120085215365,0.0777900549207457,0.0637285838364475,0.3418625986413335,0.327519329305358,0.0290217387178155,0.6167962769945314,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,1.0327252166211425,1.0327252166211425,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0069658405894172,6.493283603459249,0.0069658405894172,0.0069658405894172,6.493283603459249,0.0,0.0,0.2298244684523658,518880.SH,518880.SH,518880.SH,518880.SH,1.0,1.0327252166211425,1.032491479441302,1156.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.576409626213817,0.0071935638130162,0.0972654729466717,21.446819908439807,True,0.0,518880.SH,1.0,1.0,,,,,0.0,False,False,,,,,,,,,,,,,,
2025-04-30,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,518880.SH,1.0,513030.SH,0.5,513030.SH,2025-04-30,0,513030.SH,0.5,True,False,513030.SH,2.184852545750507,1.929551106467421,False,-0.0061194625515498,-0.0063197232891542,-0.0061194625515498,1.54929595456704,0.001549295954567,-0.0078592281219954,9.700096385395362,295,0,False,152,126,,,2.184852545750507,1.2199271337513515,,1.929551106467421,0.0226583967092497,0.1591998559401234,0.4781209173346425,0.4443632561952583,0.1412574403451109,0.5244727940885403,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,1.0327252166211425,0.5163626083105711,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,-0.0076102833577224,6.443867875314871,-0.0061194625515498,-0.0076102833577224,6.443867875314871,1.5,0.0015,0.2305250124932429,518880.SH,513030.SH,518880.SH,513030.SH,1.0,0.5163626083105711,1.032933346256469,1157.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.509005666493724,-0.0078592281219954,0.047497091915035,43.33101239644473,True,0.0,513030.SH,1.0,0.5,513030.SH,0.5,513030.SH,2025-04-30,0.0,True,False,,,,,,,,,,,,,,
2025-05-06,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,513030.SH,0.5,513030.SH,0.5,513030.SH,2025-04-30,2,,,False,False,513030.SH,3.206772671953133,3.206772671953133,False,0.0347144456886898,0.0179252417218675,0.0173572228443449,0.0085166540689196,8.516654068919661e-06,0.0179165724047158,9.87388886461702,295,0,False,152,126,,0.9789062940439974,3.206772671953133,1.52971569023094,,1.6777530137662016,0.0036294387155946,0.2822465153972548,0.6248735396993648,0.5791393573310641,0.2817923870519248,0.4941064505532837,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,0.5163626083105711,0.5163626083105711,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0173572228443448,6.555715526006226,0.0173572228443449,0.0173572228443448,6.555715526006226,0.0,0.0,0.2314512050565425,513030.SH,513030.SH,513030.SH,513030.SH,1.0,0.5163626083105711,0.5248792623794908,1158.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.661457882609596,0.0179165724047158,0.0815450643776825,61.3190624374435,True,0.0,513030.SH,0.5,0.5,,,513030.SH,2025-04-30,1.0,False,False,,,,,,,,,,,,,,
2025-05-07,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,513030.SH,0.5,513030.SH,1.0,,,0,513030.SH,1.0,False,True,513030.SH,4.08314384210408,4.08314384210408,False,-0.0021645021645021,-0.0011176679833562,-0.001082251082251,0.5169037591658013,0.0005169037591658,-0.0016339940157399,9.857754989300156,296,0,False,152,127,,1.242086011921412,4.08314384210408,1.7221405117217214,,1.5187024628103782,0.0800840400834583,0.401359930543651,0.7350062415120708,0.677660295551806,0.4224338251466375,0.4807226750736243,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,0.5163626083105711,1.0327252166211425,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,-0.0015817099567098,6.545346285485385,-0.001082251082251,-0.0015817099567098,6.545346285485385,0.5,0.0005,0.2299220512934101,513030.SH,513030.SH,513030.SH,513030.SH,1.0,1.0327252166211425,0.5158214574553409,1159.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.64730511226183,-0.0016339940157399,0.0771552353599767,82.62109496630708,True,0.0,513030.SH,0.5,1.0,513030.SH,1.0,,,0.0,False,True,,,,,,,,,,,,,,
2025-05-08,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,513030.SH,1.0,513030.SH,1.0,,,0,,,False,False,513030.SH,4.781814166005619,4.781814166005619,False,0.002169197396963,0.0022401848516727,0.002169197396963,7.314667247482198e-05,7.3146672474822e-08,0.0022401115411381,9.879837460021395,296,0,False,152,127,0.7629216827663559,1.5725035686563795,4.781814166005619,1.83192214778388,,1.2077850047731404,0.2666963675352214,0.5243107212666502,0.8167127681791159,0.7491229700657817,0.5513845800758395,0.4113732358650281,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,1.0327252166211425,1.0327252166211425,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.002169197396963,6.559544433610082,0.002169197396963,0.002169197396963,6.559544433610082,0.0,0.0,0.229314970382432,513030.SH,513030.SH,513030.SH,513030.SH,1.0,1.0327252166211425,1.0326520699486674,1160.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.66667604024355,0.0022401115411381,0.0775929093453584,76.43114616441194,True,0.0,513030.SH,1.0,1.0,,,,,0.0,False,False,,,,,,,,,,,,,,
2025-05-09,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,513030.SH,1.0,513520.SH,0.5,513520.SH,2025-05-09,0,513520.SH,0.5,True,False,513520.SH,1.8906368659072064,,False,0.0108225108225108,0.0111766798335621,0.0108225108225108,1.5487261084523354,0.0015487261084523,0.0096106441092458,9.974789061706858,297,0,False,153,127,1.078215034526079,1.788678971442712,,1.8906368659072064,,0.9111347100305932,0.4626362392914152,0.6137232169103375,0.8768012475072375,0.8019264338541736,0.6539964579659667,0.3259691214722988,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,1.0327252166211425,0.5163626083105711,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.009306277056277,6.620589371472217,0.0108225108225108,0.009306277056277,6.620589371472217,1.5,0.0015,0.229009329234393,513030.SH,513520.SH,513030.SH,513520.SH,1.0,0.5163626083105711,1.0323635001417644,1161.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.749968379276458,0.0096106441092458,0.0231442280553202,57.06499500931325,True,0.0,513520.SH,1.0,0.5,513520.SH,0.5,513520.SH,2025-05-09,0.0,True,False,,,,,,,,,,,,,,
2025-05-12,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,513520.SH,0.5,159941.SZ,0.5,159941.SZ,2025-05-12,0,159941.SZ,0.5,True,False,159941.SZ,2.160738083914568,1.830175006905281,False,-0.0020689655172413,-0.0010683364309873,-0.0010344827586206,1.0322079765898438,0.0010322079765898,-0.0020994416621914,9.95384757397914,298,0,False,154,127,1.6064292512034473,2.160738083914568,,1.830175006905281,,,0.6528809454349136,0.7053803006923776,0.9214902347167294,0.8347335800958926,0.7420355723385638,0.1573552328822746,15,1.0327252166211425,1.0327252166211425,1.0327252166211425,1.0,1.0,False,False,False,False,False,0.5163626083105711,0.5163626083105711,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,-0.0020334482758621,6.607126745429606,-0.0010344827586206,-0.0020334482758621,6.607126745429606,1.0,0.001,0.2287625320269458,513520.SH,159941.SZ,513520.SH,159941.SZ,1.0,0.5163626083105711,0.5158453682792726,1162.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.731598331118148,-0.0020994416621914,0.023268349654119,59.65581254664959,True,0.0,159941.SZ,0.5,0.5,159941.SZ,0.5,159941.SZ,2025-05-12,0.0,True,False,,,,,,,,,,,,,,
2025-05-13,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,159941.SZ,0.5,159941.SZ,0.5,159941.SZ,2025-05-12,2,,,False,False,159941.SZ,2.5271648798960453,2.5271648798960453,False,0.0087796312554873,0.0045334732950884,0.0043898156277436,0.0380016533733653,3.800165337336536e-05,0.0044952993622342,9.998593098630224,298,0,False,154,127,1.9996566139559528,2.5271648798960453,,1.6202505745676254,,,0.7845612926216996,0.7739478185808613,0.9232065096411988,0.8336705357923934,0.7954324759837724,0.0335583320220481,15,1.0327252166211425,1.1130938476861123,1.1130938476861123,1.0,1.0,False,False,False,False,False,0.5163626083105711,0.5565469238430563,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0043898156277437,6.636130813671177,0.0043898156277436,0.0043898156277437,6.636130813671177,0.0,0.0,0.2245992110366051,159941.SZ,159941.SZ,159941.SZ,159941.SZ,1.0,0.5565469238430563,0.5185452704696909,1163.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.770849479527309,0.0044952993622342,0.0333353318544276,68.95216783802562,True,0.0,159941.SZ,0.5,0.5,,,159941.SZ,2025-05-12,1.0,False,False,,,,,,,,,,,,,,
2025-05-14,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,159941.SZ,0.5,159941.SZ,0.5,159941.SZ,2025-05-12,3,,,False,False,159941.SZ,3.175679652997582,3.175679652997582,False,0.0278503046127067,0.015500001360294,0.0139251523063533,0.0067686098222077,6.768609822207727e-06,0.0154931278370102,10.153502579697552,298,0,False,154,127,2.387149718864946,3.175679652997582,,1.4547061592791266,,,0.8468735408563755,0.8001944453451485,0.9132264462239617,0.8534166673008832,0.7936667117303922,0.0038579769470552,15,1.1130938476861123,1.1130938476861123,1.1130938476861123,1.0,1.0,False,False,False,False,False,0.5565469238430563,0.5565469238430563,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0139251523063532,6.728539945976433,0.0139251523063533,0.0139251523063532,6.728539945976433,0.0,0.0,0.224645209526503,159941.SZ,159941.SZ,159941.SZ,159941.SZ,1.0,0.5565469238430563,0.563315533665264,1164.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.9067373717528,0.0154931278370102,0.062767154105737,78.03554357007994,True,0.0,159941.SZ,0.5,0.5,,,159941.SZ,2025-05-12,2.0,False,False,,,,,,,,,,,,,,
2025-05-15,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,159941.SZ,0.5,513030.SH,0.5,513030.SH,2025-05-15,0,513030.SH,0.5,True,False,513030.SH,3.7316286209966494,3.5066249839604517,False,-0.0059271803556308,-0.0032987539939893,-0.0029635901778154,1.111626163551091,0.001111626163551,-0.0044067131762935,10.108759006094068,299,0,False,155,127,2.2577108490883515,3.5066249839604517,3.7316286209966494,1.2156419097454831,,,0.8425799698728453,0.8304852739863662,0.8290288945524014,0.867223325807668,0.7770561716792177,0.1321850991637307,15,1.1130938476861123,1.1130938476861123,1.1130938476861123,1.0,1.0,False,False,False,False,False,0.5565469238430563,0.5565469238430563,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,-0.0039606265876376,6.7018907117704165,-0.0029635901778154,-0.0039606265876376,6.7018907117704165,1.0,0.001,0.2242774930978426,159941.SZ,513030.SH,159941.SZ,513030.SH,1.0,0.5565469238430563,0.5550792397080343,1165.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.86748793481891,-0.0044067131762935,0.0477124560087696,50.17558145552131,True,0.0,513030.SH,0.5,0.5,513030.SH,0.5,513030.SH,2025-05-15,0.0,True,False,,,,,,,,,,,,,,
2025-05-16,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,513030.SH,0.5,159941.SZ,0.5,159941.SZ,2025-05-16,0,159941.SZ,0.5,True,False,159941.SZ,3.8136011162826655,3.1746634281728143,False,0.0236784140969161,0.0131781485271207,0.011839207048458,1.1188617282023872,0.0011188617282023,0.0120445422728827,10.230514381269352,300,0,False,156,127,2.090421886995985,3.8136011162826655,3.1746634281728143,1.066280766748284,,,0.8262603853012745,0.8608247528684103,0.809879793281545,0.8649698514162478,0.7715809556428636,0.2901067219691199,15,1.1130938476861123,1.1130938476861123,1.1130938476861123,1.0,1.0,False,False,False,False,False,0.5565469238430563,0.5565469238430563,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,0.0108273678414096,6.774454547739682,0.011839207048458,0.0108273678414096,6.774454547739682,1.0,0.001,0.2246245967437463,513030.SH,159941.SZ,513030.SH,159941.SZ,1.0,0.5565469238430563,0.5623148043593309,1166.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.974292768104116,0.0120445422728827,0.0600483752234723,96.53261614268584,True,0.0,159941.SZ,0.5,0.5,159941.SZ,0.5,159941.SZ,2025-05-16,0.0,True,False,,,,,,,,,,,,,,
2025-05-19,baseline_strategy_return_vol,6,06_full_v11_add_overheat,06_full_v11_add_overheat,159941.SZ,0.5,159941.SZ,1.0,,,0,159941.SZ,1.0,False,True,159941.SZ,3.820107672714253,3.820107672714253,False,-0.0093537414965985,-0.005205796056355,-0.0046768707482992,0.558867530724243,0.0005588675307242,-0.0057617542366917,10.171568671689538,301,0,False,156,128,1.880622635709392,3.820107672714253,2.545503467145088,0.8699591404272597,,,0.7925332801805236,0.8798386311437544,0.7618250518879617,0.8090705858208309,0.7773792419864946,0.4255757796301967,15,1.1130938476861123,1.1130938476861123,1.1130938476861123,1.0,1.0,False,False,False,False,False,0.5565469238430563,1.1130938476861123,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,sina_raw_split_continuity_159941_pre_20220705_x0.25,-0.0051745323129249,6.739399913779961,-0.0046768707482992,-0.0051745323129249,6.739399913779961,0.5,0.0005,0.2240397526741179,159941.SZ,159941.SZ,159941.SZ,159941.SZ,1.0,1.1130938476861123,0.5542263169618695,1167.0,0.25,80.0,1.5,0.2,0.18,0.0,same_side_or_exit,8.922585098726179,-0.0057617542366917,0.0513017190813518,94.78515160543948,True,0.0,159941.SZ,0.5,1.0,159941.SZ,1.0,,,0.0,False,True,,,,,,,,,,,,,,
